<DATE>;"MT_250"
21.09.2145;0.65218479
22.09.2145;0.63071207
23.09.2145;0.60202222
24.09.2145;0.64861195
25.09.2145;0.59844939
26.09.2145;0.64503912
27.09.2145;0.6271035
28.09.2145;0.72746436
29.09.2145;0.67369324
30.09.2145;0.71671014
01.10.2145;0.71671014
02.10.2145;0.65218479
03.10.2145;0.64503912
04.10.2145;0.6773018
05.10.2145;0.6342849
06.10.2145;0.6701204
07.10.2145;0.6342849
08.10.2145;0.66293901
09.10.2145;0.63071207
10.10.2145;0.6271035
11.10.2145;0.58412233
12.10.2145;0.6271035
13.10.2145;0.68802029
14.10.2145;0.61995784
15.10.2145;0.61634928
16.10.2145;0.591268
17.10.2145;0.58051377
18.10.2145;0.6271035
19.10.2145;0.57336811
20.10.2145;0.61634928
21.10.2145;0.58051377
22.10.2145;0.60563078
23.10.2145;0.58412233
24.10.2145;0.58051377
25.10.2145;0.50526993
26.10.2145;0.48376148
27.10.2145;0.43620708
28.10.2145;0.44338847
29.10.2145;0.34324199
30.10.2145;0.3110865
31.10.2145;0.33966916
01.11.2145;0.3110865
02.11.2145;0.31465933
03.11.2145;0.3110865
04.11.2145;0.31465933
05.11.2145;0.30390511
06.11.2145;0.33252349
07.11.2145;0.27889528
08.11.2145;0.34681482
09.11.2145;0.29675944
10.11.2145;0.27889528
11.11.2145;0.31823216
12.11.2145;0.31823216
13.11.2145;0.30390511
14.11.2145;0.28246811
15.11.2145;0.28961378
16.11.2145;0.30747794
17.11.2145;0.29318661
18.11.2145;0.27532245
19.11.2145;0.3110865
20.11.2145;0.30033227
21.11.2145;0.28246811
22.11.2145;0.31823216
23.11.2145;0.25742256
24.11.2145;0.30390511
25.11.2145;0.27889528
26.11.2145;0.50884276
27.11.2145;0.40405159
28.11.2145;0.54110543
29.11.2145;0.50526993
30.11.2145;0.52320555
01.12.2145;0.54467827
02.12.2145;0.48018865
03.12.2145;0.46943442
04.12.2145;0.42906142
05.12.2145;0.48376148
06.12.2145;0.5016971
07.12.2145;0.54828683
08.12.2145;0.50884276
09.12.2145;0.56979528
10.12.2145;0.55185966
11.12.2145;0.6342849
12.12.2145;0.56979528
13.12.2145;0.6342849
14.12.2145;0.61995784
15.12.2145;0.61995784
16.12.2145;0.59487656
17.12.2145;0.58051377
18.12.2145;0.56979528
19.12.2145;0.57336811
20.12.2145;0.58051377
21.12.2145;0.54110543
22.12.2145;0.57336811
23.12.2145;0.59487656
24.12.2145;0.57694094
25.12.2145;0.58769517
26.12.2145;0.61277645
27.12.2145;0.59844939
28.12.2145;0.57694094
29.12.2145;0.60202222
30.12.2145;0.55185966
31.12.2145;0.60563078
01.01.2146;0.53395977
02.01.2146;0.61277645
03.01.2146;0.55543249
04.01.2146;0.6271035
05.01.2146;0.63071207
06.01.2146;0.60202222
07.01.2146;0.60202222
08.01.2146;0.60920362
09.01.2146;0.6342849
10.01.2146;0.6342849
11.01.2146;0.61995784
12.01.2146;0.56979528
13.01.2146;0.55904105
14.01.2146;0.55185966
15.01.2146;0.56618672
16.01.2146;0.58412233
17.01.2146;0.56261388
18.01.2146;0.58769517
19.01.2146;0.55543249
20.01.2146;0.56261388
21.01.2146;0.5375326
22.01.2146;0.58051377
23.01.2146;0.56261388
24.01.2146;0.55185966
25.01.2146;0.57694094
26.01.2146;0.61995784
27.01.2146;0.58412233
28.01.2146;0.56618672
29.01.2146;0.54110543
30.01.2146;0.46228876
31.01.2146;0.47661581
01.02.2146;0.45510736
02.02.2146;0.37186037
03.02.2146;0.32895066
04.02.2146;0.33609632
05.02.2146;0.31465933
06.02.2146;0.30033227
07.02.2146;0.3110865
08.02.2146;0.32180499
09.02.2146;0.31465933
10.02.2146;0.33252349
11.02.2146;0.32180499
12.02.2146;0.32895066
13.02.2146;0.29675944
14.02.2146;0.30033227
15.02.2146;0.3110865
16.02.2146;0.28246811
17.02.2146;0.27889528
18.02.2146;0.28961378
19.02.2146;0.29318661
20.02.2146;0.31465933
21.02.2146;0.3110865
22.02.2146;0.29318661
23.02.2146;0.30747794
24.02.2146;0.30390511
25.02.2146;0.28604094
26.02.2146;0.30747794
27.02.2146;0.29675944
28.02.2146;0.30390511
01.03.2146;0.28961378
02.03.2146;0.50526993
03.03.2146;0.42906142
04.03.2146;0.50884276
05.03.2146;0.50526993
06.03.2146;0.50526993
07.03.2146;0.56979528
08.03.2146;0.55185966
09.03.2146;0.53395977
10.03.2146;0.46943442
11.03.2146;0.48018865
12.03.2146;0.48376148
13.03.2146;0.59844939
14.03.2146;0.51245132
15.03.2146;0.57336811
16.03.2146;0.53395977
17.03.2146;0.60202222
18.03.2146;0.63071207
19.03.2146;0.56979528
20.03.2146;0.61995784
21.03.2146;0.61634928
22.03.2146;0.61995784
23.03.2146;0.63071207
24.03.2146;0.65218479
25.03.2146;0.65218479
26.03.2146;0.65936618
27.03.2146;0.61995784
28.03.2146;0.63785773
29.03.2146;0.63071207
30.03.2146;0.61277645
31.03.2146;0.61995784
01.04.2146;0.591268
02.04.2146;0.6342849
03.04.2146;0.591268
04.04.2146;0.6271035
05.04.2146;0.59844939
06.04.2146;0.591268
07.04.2146;0.62353067
08.04.2146;0.60920362
09.04.2146;0.63785773
10.04.2146;0.70595591
11.04.2146;0.7131373
12.04.2146;0.69520169
13.04.2146;0.69877452
14.04.2146;0.69877452
15.04.2146;0.68087463
16.04.2146;0.7131373
17.04.2146;0.70595591
18.04.2146;0.6773018
19.04.2146;0.66654757
20.04.2146;0.65579335
21.04.2146;0.7238558
22.04.2146;0.73461003
23.04.2146;0.67369324
24.04.2146;0.73103719
25.04.2146;0.66654757
26.04.2146;0.67369324
27.04.2146;0.64861195
28.04.2146;0.64146629
29.04.2146;0.56261388
30.04.2146;0.6701204
01.05.2146;0.61995784
02.05.2146;0.64503912
03.05.2146;0.63071207
04.05.2146;0.61634928
05.05.2146;0.53395977
06.05.2146;0.48737004
07.05.2146;0.46943442
08.05.2146;0.48018865
09.05.2146;0.35756904
10.05.2146;0.34681482
11.05.2146;0.33252349
12.05.2146;0.3110865
13.05.2146;0.32180499
14.05.2146;0.33609632
15.05.2146;0.32180499
16.05.2146;0.32180499
17.05.2146;0.33966916
18.05.2146;0.32180499
19.05.2146;0.36471471
20.05.2146;0.31823216
21.05.2146;0.31465933
22.05.2146;0.35399621
23.05.2146;0.30033227
24.05.2146;0.32895066
25.05.2146;0.30033227
26.05.2146;0.31823216
27.05.2146;0.3110865
28.05.2146;0.33252349
29.05.2146;0.31465933
30.05.2146;0.32537783
31.05.2146;0.32537783
01.06.2146;0.30390511
02.06.2146;0.31465933
03.06.2146;0.30747794
04.06.2146;0.3110865
05.06.2146;0.30747794
06.06.2146;0.51959698
07.06.2146;0.42906142
08.06.2146;0.51602415
09.06.2146;0.50526993
10.06.2146;0.55543249
11.06.2146;0.49812426
12.06.2146;0.55185966
13.06.2146;0.58051377
14.06.2146;0.49812426
15.06.2146;0.46228876
16.06.2146;0.50526993
17.06.2146;0.57694094
18.06.2146;0.53035121
19.06.2146;0.591268
20.06.2146;0.53395977
21.06.2146;0.60920362
22.06.2146;0.6271035
23.06.2146;0.63785773
24.06.2146;0.64146629
25.06.2146;0.65579335
26.06.2146;0.60563078
27.06.2146;0.65218479
28.06.2146;0.66654757
29.06.2146;0.65579335
30.06.2146;0.66293901
01.07.2146;0.63071207
02.07.2146;0.62353067
03.07.2146;0.6342849
04.07.2146;0.60920362
05.07.2146;0.59487656
06.07.2146;0.61277645
07.07.2146;0.62353067
08.07.2146;0.591268
09.07.2146;0.6342849
10.07.2146;0.57694094
11.07.2146;0.6271035
12.07.2146;0.58412233
13.07.2146;0.65579335
14.07.2146;0.6271035
15.07.2146;0.65579335
16.07.2146;0.75611848
17.07.2146;0.72028297
18.07.2146;0.75611848
19.07.2146;0.70952874
20.07.2146;0.74536425
21.07.2146;0.70238308
22.07.2146;0.70595591
23.07.2146;0.72028297
24.07.2146;0.6701204
25.07.2146;0.72028297
26.07.2146;0.69162885
27.07.2146;0.73821859
28.07.2146;0.70238308
29.07.2146;0.69520169
30.07.2146;0.62353067
31.07.2146;0.6773018
01.08.2146;0.60563078
02.08.2146;0.65579335
03.08.2146;0.61277645
04.08.2146;0.64146629
05.08.2146;0.63071207
06.08.2146;0.66293901
07.08.2146;0.64861195
08.08.2146;0.61995784
09.08.2146;0.53035121
10.08.2146;0.46943442
11.08.2146;0.4586802
12.08.2146;0.46228876
13.08.2146;0.37186037
14.08.2146;0.32895066
15.08.2146;0.32537783
16.08.2146;0.31465933
17.08.2146;0.32537783
18.08.2146;0.32180499
19.08.2146;0.32180499
20.08.2146;0.29318661
21.08.2146;0.36471471
22.08.2146;0.3110865
23.08.2146;0.31823216
24.08.2146;0.34324199
25.08.2146;0.28961378
26.08.2146;0.33252349
27.08.2146;0.32180499
28.08.2146;0.29675944
29.08.2146;0.29675944
30.08.2146;0.31823216
31.08.2146;0.30033227
01.09.2146;0.33252349
02.09.2146;0.30390511
03.09.2146;0.33609632
04.09.2146;0.3110865
05.09.2146;0.29318661
06.09.2146;0.31823216
07.09.2146;0.32895066
08.09.2146;0.31465933
09.09.2146;0.30033227
10.09.2146;0.5016971
11.09.2146;0.43977991
12.09.2146;0.50526993
13.09.2146;0.50526993
14.09.2146;0.59487656
15.09.2146;0.591268
16.09.2146;0.56618672
17.09.2146;0.61277645
18.09.2146;0.50884276
19.09.2146;0.56979528
20.09.2146;0.56979528
21.09.2146;0.63785773
22.09.2146;0.59844939
23.09.2146;0.62353067
24.09.2146;0.59487656
25.09.2146;0.69877452
26.09.2146;0.73461003
27.09.2146;0.70595591
28.09.2146;0.72028297
29.09.2146;0.74536425
30.09.2146;0.77044553
01.10.2146;0.72028297
02.10.2146;0.75611848
03.10.2146;0.77405409
04.10.2146;0.76329987
05.10.2146;0.74897281
06.10.2146;0.78119976
07.10.2146;0.77762692
08.10.2146;0.75969131
09.10.2146;0.7238558
10.10.2146;0.77405409
11.10.2146;0.71671014
12.10.2146;0.69877452
13.10.2146;0.73821859
14.10.2146;0.74536425
15.10.2146;0.76329987
16.10.2146;0.78119976
17.10.2146;0.77762692
18.10.2146;0.79913537
19.10.2146;0.81346243
20.10.2146;0.81346243
21.10.2146;0.8098896
22.10.2146;0.79195398
23.10.2146;0.77405409
24.10.2146;0.78119976
25.10.2146;0.76329987
26.10.2146;0.78838115
27.10.2146;0.77762692
28.10.2146;0.73103719
29.10.2146;0.7668727
30.10.2146;0.78480832
31.10.2146;0.81703526
01.11.2146;0.78838115
02.11.2146;0.73461003
03.11.2146;0.75254564
04.11.2146;0.73461003
05.11.2146;0.7238558
06.11.2146;0.7131373
07.11.2146;0.70238308
08.11.2146;0.68087463
09.11.2146;0.67369324
10.11.2146;0.68087463
11.11.2146;0.69877452
12.11.2146;0.64146629
13.11.2146;0.56618672
14.11.2146;0.49094287
15.11.2146;0.46228876
16.11.2146;0.52677838
17.11.2146;0.3968702
18.11.2146;0.37900604
19.11.2146;0.34324199
20.11.2146;0.35399621
21.11.2146;0.33252349
22.11.2146;0.32537783
23.11.2146;0.34324199
24.11.2146;0.36471471
25.11.2146;0.34324199
26.11.2146;0.35038765
27.11.2146;0.36114188
28.11.2146;0.37900604
29.11.2146;0.30390511
30.11.2146;0.37186037
01.12.2146;0.33609632
02.12.2146;0.35038765
03.12.2146;0.30390511
04.12.2146;0.38257887
05.12.2146;0.31823216
06.12.2146;0.35038765
07.12.2146;0.34324199
08.12.2146;0.35399621
09.12.2146;0.34324199
10.12.2146;0.30033227
11.12.2146;0.37900604
12.12.2146;0.33966916
13.12.2146;0.3110865
14.12.2146;0.34324199
15.12.2146;0.4945157
16.12.2146;0.48018865
17.12.2146;0.53035121
18.12.2146;0.55543249
19.12.2146;0.57694094
20.12.2146;0.61995784
21.12.2146;0.62353067
22.12.2146;0.60563078
23.12.2146;0.54467827
24.12.2146;0.591268
25.12.2146;0.65579335
26.12.2146;0.77762692
27.12.2146;0.71671014
28.12.2146;0.69162885
29.12.2146;0.70952874
30.12.2146;0.76329987
31.12.2146;0.74897281
01.01.2147;0.73461003
02.01.2147;0.7131373
03.01.2147;0.69162885
04.01.2147;0.74536425
05.01.2147;0.73103719
06.01.2147;0.74897281
07.01.2147;0.70952874
08.01.2147;0.77405409
09.01.2147;0.73461003
10.01.2147;0.72028297
11.01.2147;0.73821859
12.01.2147;0.75254564
13.01.2147;0.71671014
14.01.2147;0.75254564
15.01.2147;0.7238558
16.01.2147;0.69162885
17.01.2147;0.77762692
18.01.2147;0.73103719
19.01.2147;0.72746436
20.01.2147;0.70595591
21.01.2147;0.73103719
22.01.2147;0.72746436
23.01.2147;0.75254564
24.01.2147;0.86719783
25.01.2147;0.83854371
26.01.2147;0.77044553
27.01.2147;0.77405409
28.01.2147;0.72028297
29.01.2147;0.74897281
30.01.2147;0.74179142
31.01.2147;0.73103719
01.02.2147;0.74179142
02.02.2147;0.69877452
03.02.2147;0.78480832
04.02.2147;0.77762692
05.02.2147;0.75254564
06.02.2147;0.72746436
07.02.2147;0.7238558
08.02.2147;0.77405409
09.02.2147;0.73461003
10.02.2147;0.75611848
11.02.2147;0.7131373
12.02.2147;0.73103719
13.02.2147;0.6701204
14.02.2147;0.68802029
15.02.2147;0.6773018
16.02.2147;0.64503912
17.02.2147;0.58412233
18.02.2147;0.51602415
19.02.2147;0.51602415
20.02.2147;0.4945157
21.02.2147;0.40762442
22.02.2147;0.34681482
23.02.2147;0.35756904
24.02.2147;0.35038765
25.02.2147;0.33609632
26.02.2147;0.31823216
27.02.2147;0.34324199
28.02.2147;0.31465933
01.03.2147;0.35038765
02.03.2147;0.35756904
03.03.2147;0.35038765
04.03.2147;0.32895066
05.03.2147;0.3110865
06.03.2147;0.36828754
07.03.2147;0.32180499
08.03.2147;0.33609632
09.03.2147;0.30747794
10.03.2147;0.35038765
11.03.2147;0.32537783
12.03.2147;0.33609632
13.03.2147;0.30747794
14.03.2147;0.34324199
15.03.2147;0.32180499
16.03.2147;0.30033227
17.03.2147;0.34324199
18.03.2147;0.33609632
19.03.2147;0.30033227
20.03.2147;0.32537783
21.03.2147;0.45153453
22.03.2147;0.4945157
23.03.2147;0.54467827
24.03.2147;0.55185966
25.03.2147;0.53395977
26.03.2147;0.61634928
27.03.2147;0.59487656
28.03.2147;0.60920362
29.03.2147;0.5375326
30.03.2147;0.55543249
31.03.2147;0.54828683
01.04.2147;0.63071207
02.04.2147;0.60202222
03.04.2147;0.68444746
04.04.2147;0.68087463
05.04.2147;0.79195398
06.04.2147;0.75254564
07.04.2147;0.76329987
08.04.2147;0.75611848
09.04.2147;0.82064382
10.04.2147;0.73103719
11.04.2147;0.74179142
12.04.2147;0.71671014
13.04.2147;0.69520169
14.04.2147;0.68802029
15.04.2147;0.68087463
16.04.2147;0.68444746
17.04.2147;0.69877452
18.04.2147;0.70952874
19.04.2147;0.74897281
20.04.2147;0.72028297
21.04.2147;0.67369324
22.04.2147;0.6271035
23.04.2147;0.68087463
24.04.2147;0.70238308
25.04.2147;0.73103719
26.04.2147;0.65936618
27.04.2147;0.65936618
28.04.2147;0.64861195
29.04.2147;0.67369324
30.04.2147;0.74536425
01.05.2147;0.71671014
02.05.2147;0.68444746
03.05.2147;0.68087463
04.05.2147;0.70238308
05.05.2147;0.6773018
06.05.2147;0.70952874
07.05.2147;0.69877452
08.05.2147;0.64146629
09.05.2147;0.65936618
10.05.2147;0.69877452
11.05.2147;0.75611848
12.05.2147;0.70595591
13.05.2147;0.7131373
14.05.2147;0.7131373
15.05.2147;0.6773018
16.05.2147;0.6271035
17.05.2147;0.69162885
18.05.2147;0.61634928
19.05.2147;0.67369324
20.05.2147;0.6271035
21.05.2147;0.69162885
22.05.2147;0.63071207
23.05.2147;0.63785773
24.05.2147;0.5375326
25.05.2147;0.49094287
26.05.2147;0.46586159
27.05.2147;0.5016971
28.05.2147;0.36471471
29.05.2147;0.34324199
30.05.2147;0.33252349
31.05.2147;0.32895066
01.06.2147;0.3110865
02.06.2147;0.33966916
03.06.2147;0.30747794
04.06.2147;0.31823216
05.06.2147;0.33966916
06.06.2147;0.31823216
07.06.2147;0.33966916
08.06.2147;0.31823216
09.06.2147;0.28246811
10.06.2147;0.33609632
11.06.2147;0.29675944
12.06.2147;0.30390511
13.06.2147;0.30033227
14.06.2147;0.30747794
15.06.2147;0.32180499
16.06.2147;0.32895066
17.06.2147;0.27889528
18.06.2147;0.34681482
19.06.2147;0.3110865
20.06.2147;0.28961378
21.06.2147;0.32180499
22.06.2147;0.32537783
23.06.2147;0.30390511
24.06.2147;0.29675944
25.06.2147;0.48018865
26.06.2147;0.47661581
27.06.2147;0.52677838
28.06.2147;0.50884276
29.06.2147;0.52320555
30.06.2147;0.63785773
01.07.2147;0.59844939
02.07.2147;0.55904105
03.07.2147;0.51245132
04.07.2147;0.53035121
05.07.2147;0.56261388
06.07.2147;0.65218479
07.07.2147;0.60563078
08.07.2147;0.70238308
09.07.2147;0.68802029
10.07.2147;0.6773018
11.07.2147;0.68087463
12.07.2147;0.70238308
13.07.2147;0.72746436
14.07.2147;0.79195398
15.07.2147;0.75254564
16.07.2147;0.74536425
17.07.2147;0.70238308
18.07.2147;0.73821859
19.07.2147;0.69877452
20.07.2147;0.70952874
21.07.2147;0.72028297
22.07.2147;0.74897281
23.07.2147;0.67369324
24.07.2147;0.69520169
25.07.2147;0.69520169
26.07.2147;0.6773018
27.07.2147;0.65218479
28.07.2147;0.70238308
29.07.2147;0.62353067
30.07.2147;0.69877452
31.07.2147;0.63785773
01.08.2147;0.64861195
02.08.2147;0.65936618
03.08.2147;0.68087463
04.08.2147;0.6773018
05.08.2147;0.66293901
06.08.2147;0.69520169
07.08.2147;0.76329987
08.08.2147;0.69877452
09.08.2147;0.7238558
10.08.2147;0.6701204
11.08.2147;0.69520169
12.08.2147;0.63071207
13.08.2147;0.72746436
14.08.2147;0.75611848
15.08.2147;0.79913537
16.08.2147;0.7238558
17.08.2147;0.68802029
18.08.2147;0.6701204
19.08.2147;0.6342849
20.08.2147;0.64146629
21.08.2147;0.65218479
22.08.2147;0.60563078
23.08.2147;0.65218479
24.08.2147;0.61277645
25.08.2147;0.70595591
26.08.2147;0.64503912
27.08.2147;0.61277645
28.08.2147;0.57336811
29.08.2147;0.46943442
30.08.2147;0.45510736
31.08.2147;0.50884276
01.09.2147;0.36828754
02.09.2147;0.36471471
03.09.2147;0.34324199
04.09.2147;0.33609632
05.09.2147;0.31823216
06.09.2147;0.33966916
07.09.2147;0.34681482
08.09.2147;0.32180499
09.09.2147;0.33609632
10.09.2147;0.33609632
11.09.2147;0.34681482
12.09.2147;0.32180499
13.09.2147;0.30033227
14.09.2147;0.31823216
15.09.2147;0.30747794
16.09.2147;0.32180499
17.09.2147;0.30747794
18.09.2147;0.32895066
19.09.2147;0.30390511
20.09.2147;0.32537783
21.09.2147;0.3110865
22.09.2147;0.32895066
23.09.2147;0.33609632
24.09.2147;0.28246811
25.09.2147;0.32537783
26.09.2147;0.32537783
27.09.2147;0.30390511
28.09.2147;0.30747794
29.09.2147;0.54828683
30.09.2147;0.44338847
01.10.2147;0.55543249
02.10.2147;0.5375326
03.10.2147;0.58412233
04.10.2147;0.61634928
05.10.2147;0.62353067
06.10.2147;0.52677838
07.10.2147;0.45510736
08.10.2147;0.55185966
09.10.2147;0.57336811
10.10.2147;0.61634928
11.10.2147;0.56618672
12.10.2147;0.65218479
13.10.2147;0.64503912
14.10.2147;0.70595591
15.10.2147;0.66293901
16.10.2147;0.68444746
17.10.2147;0.63785773
18.10.2147;0.70595591
19.10.2147;0.72746436
20.10.2147;0.7131373
21.10.2147;0.69162885
22.10.2147;0.74179142
23.10.2147;0.6773018
24.10.2147;0.70595591
25.10.2147;0.6773018
26.10.2147;0.70238308
27.10.2147;0.6773018
28.10.2147;0.6701204
29.10.2147;0.7131373
30.10.2147;0.6773018
31.10.2147;0.69162885
01.11.2147;0.73821859
02.11.2147;0.70595591
03.11.2147;0.7238558
04.11.2147;0.69162885
05.11.2147;0.70952874
06.11.2147;0.68802029
07.11.2147;0.73103719
08.11.2147;0.75969131
09.11.2147;0.73821859
10.11.2147;0.74536425
11.11.2147;0.7131373
12.11.2147;0.72028297
13.11.2147;0.73461003
14.11.2147;0.69520169
15.11.2147;0.69520169
16.11.2147;0.73103719
17.11.2147;0.66293901
18.11.2147;0.74179142
19.11.2147;0.7238558
20.11.2147;0.69520169
21.11.2147;0.72746436
22.11.2147;0.7131373
23.11.2147;0.72028297
24.11.2147;0.68802029
25.11.2147;0.72028297
26.11.2147;0.65579335
27.11.2147;0.6342849
28.11.2147;0.64861195
29.11.2147;0.65218479
30.11.2147;0.65579335
01.12.2147;0.61634928
02.12.2147;0.55185966
03.12.2147;0.47300725
04.12.2147;0.45153453
05.12.2147;0.49094287
06.12.2147;0.39329737
07.12.2147;0.35399621
08.12.2147;0.33252349
09.12.2147;0.33252349
10.12.2147;0.32180499
11.12.2147;0.34324199
12.12.2147;0.33252349
13.12.2147;0.33252349
14.12.2147;0.33966916
15.12.2147;0.36471471
16.12.2147;0.33966916
17.12.2147;0.33966916
18.12.2147;0.32180499
19.12.2147;0.34681482
20.12.2147;0.32180499
21.12.2147;0.33252349
22.12.2147;0.30033227
23.12.2147;0.35399621
24.12.2147;0.33252349
25.12.2147;0.33609632
26.12.2147;0.32180499
27.12.2147;0.35399621
28.12.2147;0.35038765
29.12.2147;0.30390511
30.12.2147;0.32180499
31.12.2147;0.32537783
01.01.2148;0.30033227
02.01.2148;0.40762442
03.01.2148;0.40047876
04.01.2148;0.42906142
05.01.2148;0.50884276
06.01.2148;0.50526993
07.01.2148;0.50526993
08.01.2148;0.60920362
09.01.2148;0.6271035
10.01.2148;0.53395977
11.01.2148;0.54467827
12.01.2148;0.57336811
13.01.2148;0.56618672
14.01.2148;0.6701204
15.01.2148;0.591268
16.01.2148;0.60920362
17.01.2148;0.58769517
18.01.2148;0.69877452
19.01.2148;0.65936618
20.01.2148;0.61277645
21.01.2148;0.64861195
22.01.2148;0.65936618
23.01.2148;0.67369324
24.01.2148;0.72746436
25.01.2148;0.69520169
26.01.2148;0.72028297
27.01.2148;0.65579335
28.01.2148;0.66654757
29.01.2148;0.64861195
30.01.2148;0.69877452
31.01.2148;0.65218479
01.02.2148;0.66293901
02.02.2148;0.6773018
03.02.2148;0.63785773
04.02.2148;0.64146629
05.02.2148;0.6701204
06.02.2148;0.67369324
07.02.2148;0.69520169
08.02.2148;0.59487656
09.02.2148;0.6773018
10.02.2148;0.64146629
11.02.2148;0.7131373
12.02.2148;0.69877452
13.02.2148;0.70238308
14.02.2148;0.69877452
15.02.2148;0.6773018
16.02.2148;0.69520169
17.02.2148;0.66293901
18.02.2148;0.66654757
19.02.2148;0.64503912
20.02.2148;0.63785773
21.02.2148;0.6342849
22.02.2148;0.6271035
23.02.2148;0.6701204
24.02.2148;0.68087463
25.02.2148;0.69162885
26.02.2148;0.66654757
27.02.2148;0.64146629
28.02.2148;0.60920362
29.02.2148;0.6701204
01.03.2148;0.64146629
02.03.2148;0.63785773
03.03.2148;0.60563078
04.03.2148;0.64861195
05.03.2148;0.65579335
06.03.2148;0.6342849
07.03.2148;0.56979528
08.03.2148;0.50526993
09.03.2148;0.45510736
10.03.2148;0.50526993
11.03.2148;0.43977991
12.03.2148;0.43620708
13.03.2148;0.43977991
14.03.2148;0.42191575
15.03.2148;0.43620708
16.03.2148;0.41834292
17.03.2148;0.41477009
18.03.2148;0.49094287
19.03.2148;0.42548858
20.03.2148;0.42906142
21.03.2148;0.45510736
22.03.2148;0.43977991
23.03.2148;0.39329737
24.03.2148;0.46943442
25.03.2148;0.41834292
26.03.2148;0.42191575
27.03.2148;0.38972453
28.03.2148;0.37543321
29.03.2148;0.35399621
30.03.2148;0.34681482
31.03.2148;0.32895066
01.04.2148;0.33609632
02.04.2148;0.33966916
03.04.2148;0.32537783
04.04.2148;0.33252349
05.04.2148;0.32537783
06.04.2148;0.29318661
07.04.2148;0.31823216
08.04.2148;0.50526993
09.04.2148;0.45510736
10.04.2148;0.5375326
11.04.2148;0.54110543
12.04.2148;0.56979528
13.04.2148;0.57336811
14.04.2148;0.65218479
15.04.2148;0.56979528
16.04.2148;0.52677838
17.04.2148;0.51245132
18.04.2148;0.59844939
19.04.2148;0.591268
20.04.2148;0.58769517
21.04.2148;0.61277645
22.04.2148;0.61277645
23.04.2148;0.66654757
24.04.2148;0.6701204
25.04.2148;0.63785773
26.04.2148;0.6701204
27.04.2148;0.6773018
28.04.2148;0.65218479
29.04.2148;0.69520169
30.04.2148;0.68087463
01.05.2148;0.66654757
02.05.2148;0.70238308
03.05.2148;0.65579335
04.05.2148;0.69162885
05.05.2148;0.67369324
06.05.2148;0.6701204
07.05.2148;0.65936618
08.05.2148;0.65579335
09.05.2148;0.64861195
10.05.2148;0.66293901
11.05.2148;0.68087463
12.05.2148;0.60920362
13.05.2148;0.68802029
14.05.2148;0.63785773
15.05.2148;0.6701204
16.05.2148;0.67369324
17.05.2148;0.70238308
18.05.2148;0.70595591
19.05.2148;0.70595591
20.05.2148;0.67369324
21.05.2148;0.70238308
22.05.2148;0.68802029
23.05.2148;0.69520169
24.05.2148;0.67369324
25.05.2148;0.61634928
26.05.2148;0.63785773
27.05.2148;0.65936618
28.05.2148;0.69162885
29.05.2148;0.70238308
