"MT_251";"MT_252";"MT_253";"MT_254"
0.90378212;0.0343409;0.01860768;0.98219908;
0.06524378;0.18391306;0.5;0.92426421;
0.65624069;0.97417922;0.16758136;0.01542752;
0.97655833;0.04119325;0.98309129;0.0384115;
0.03066705;0.93209949;0.03094005;0.98842155;
0.04919307;0.06790051;0.01692401;0.02103607;
0.86103899;0.0343409;0.96287428;0.942681;
0.92686971;0.97417922;0.01860768;0.03298206;
0.90393266;0.02947925;0.83241864;0.80078689;
0.82249769;0.04119325;0.98137379;0.04596589;
0.07304216;0.94869385;0.01551952;0.0384115;
0.90393266;0.97052075;0.03712572;0.98346459;
0.65624069;0.18391306;0.04626688;0.97114206;
0.98164463;0.98120609;0.09044392;0.98219908;
0.82249769;0.93209949;0.99019481;0.98454171;
0.05876022;0.93209949;0.04626688;0.98901259;
0.96883707;0.9656024;0.98568084;0.00413293;
0.07295424;0.02066266;0.98835632;0.9742948;
0.02575887;0.10031094;0.03712572;0.20071913;
0.97720325;0.81608694;0.02325627;0.99390669;
0.96060414;0.05130615;0.03094005;0.0064323;
0.02820505;0.9656591;0.01860768;0.02312634;
0.97628816;0.5;0.99334684;0.98219908;
0.93489688;0.98965262;0.02655474;0.02312634;
0.65756102;0.04119325;0.03094005;0.97687366;
0.02820505;0.02947925;0.06150557;0.03298206;
0.97038214;0.95880675;0.01330051;0.02885794;
0.13896101;0.02582078;0.98307599;0.02889372;
0.90408275;0.97705664;0.90912798;0.9615885;
0.08290998;0.5;0.01034804;0.92402122;
0.93496698;0.81608694;0.09087202;0.9615885;
0.06503302;0.0343409;0.97344526;0.01929191;
0.02960318;0.97417922;0.02322742;0.02567685;
0.95782981;0.06812001;0.97344526;0.5;
0.91709002;0.01292361;0.00454476;0.07573579;
0.04911258;0.10031094;0.98139232;0.5;
0.02820505;0.0411121;0.02066283;0.03298206;
0.86103899;0.00689846;0.00810094;0.00565034;
0.95463799;0.00850363;0.0071632;0.00857865;
0.86103899;0.01036805;0.00559367;0.01202774;
0.11376834;0.01593886;0.95373312;0.05745921;
0.01339047;0.00691224;0.93849443;0.0461472;
0.02049396;0.81608694;0.01244189;0.92402122;
0.05881759;0.02952107;0.0232852;0.92402122;
0.23939634;0.93187999;0.93849443;0.02107417;
0.07304216;0.18391306;0.03104253;0.96697123;
0.76139556;0.97047893;0.5;0.96146171;
0.03700823;0.05143219;0.83103926;0.02107417;
0.0454652;0.81608694;0.16896074;0.96152521;
0.76139556;0.5;0.01864477;0.0289296;
0.91686374;0.02070383;0.04638092;0.98215812;
0.07313029;0.95872529;0.97336975;0.05745921;
0.23860444;0.18391306;0.97340756;0.9538528;
0.86103899;0.18391306;0.01864477;0.01932395;
0.5;0.94856781;0.5;0.942681;
0.23939634;0.10031094;0.90912798;0.20071913;
0.11376834;0.5;0.04638092;0.94254079;
0.90393266;0.5;0.01554532;0.0257336;
0.90378212;0.06812001;0.9767148;0.05745921;
0.09621788;0.81608694;0.16896074;0.94254079;
0.17702702;0.06812001;0.0309912;0.07597878;
0.76139556;0.98519712;0.9767148;0.99322847;
0.88602306;0.01882797;0.0371993;0.99686932;
0.08302297;0.89968906;0.95361908;0.00857865;
0.76139556;0.04127471;0.97668579;0.02103607;
0.65624069;0.5;0.98304531;0.02101707;
0.34375931;0.04127471;0.02331421;0.03298206;
0.76060366;0.09984404;0.98564787;0.88910991;
0.92686971;0.9656024;0.0309912;0.98842155;
0.97525572;0.99351938;0.01695469;0.11089009;
0.03294998;0.9960388;0.99416712;0.01006886;
0.03121177;0.01350349;0.90912798;0.80078689;
0.92695784;0.98649651;0.99292091;0.98070809;
0.99240407;0.06790051;0.99190257;0.98347634;
0.99100469;0.97933734;0.01692401;0.02567685;
0.01318894;0.02947925;0.03094005;0.11089009;
0.95463799;0.00927489;0.90912798;0.88910991;
0.86103899;0.98554736;0.0124171;0.99034919;
0.02820505;0.99204086;0.99190257;0.98781465;
0.08290998;0.99233476;0.99744749;0.92426421;
0.97306728;0.01478181;0.04626688;0.05717946;
0.92713347;0.98910987;0.97674373;0.11140046;
0.02575887;0.01879391;0.5;0.88859954;
0.82297298;0.0343409;0.95373312;0.97432315;
0.5;0.81608694;0.02325627;0.88910991;
0.91709002;0.90015596;0.02068568;0.02885794;
0.93496698;0.98409775;0.9690088;0.98457248;
0.11356048;0.09984404;0.98836357;0.04596589;
0.86103899;0.02066266;0.5;0.03847479;
0.05870295;0.93209949;0.02325627;0.98897088;
0.11376834;0.97052075;0.02322742;0.01780092;
0.92704576;0.5;0.98139232;0.97432315;
0.82297298;0.06790051;0.98448048;0.942681;
0.17702702;0.18391306;0.0124171;0.0136202;
0.01834972;0.02947925;0.5;0.02567685;
0.97460284;0.5;0.93869375;0.99073761;
0.86103899;0.05130615;0.16896074;0.05717946;
0.09591725;0.18391306;0.96287428;0.5;
0.82297298;0.18246691;0.02655474;0.11140046;
0.93496698;0.98120609;0.06130625;0.07573579;
0.018538;0.0343976;0.93869375;0.79928087;
0.96518887;0.95880675;0.5;0.02889372;
0.96712253;0.01034222;0.03712572;0.92426421;
0.01633365;0.98783361;0.04626688;0.79928087;
0.92991592;0.04119325;0.97931432;0.79928087;
0.93489688;0.97933734;0.09087202;0.20071913;
0.02438034;0.98620956;0.97674373;0.99172671;
0.98105559;0.9770313;0.02655474;0.01780092;
0.94129705;0.02947925;0.03712572;0.02103607;
0.01509286;0.01379044;0.0461534;0.20071913;
0.97977021;0.81608694;0.97933717;0.02885794;
0.02960318;0.10031094;0.98669949;0.96706453;
0.96712253;0.97052075;0.01860768;0.88859954;
0.88643952;0.09984404;0.98139232;0.79928087;
0.03116293;0.93209949;0.99153201;0.01929191;
0.95088742;0.9588879;0.00776115;0.98346459;
0.97628816;0.94869385;0.97344526;0.98947524;
0.03479087;0.93187999;0.95373312;0.97680452;
0.95782981;0.01591444;0.04626688;0.01364418;
0.97628816;0.5;0.97933717;0.02101707;
0.02280546;0.9656591;0.02325627;0.99461668;
0.65624069;0.5;0.83103926;0.0328427;
0.91709002;0.09984404;0.02066283;0.00857865;
0.03287747;0.81608694;0.06130625;0.99108916;
0.90408275;0.18391306;0.97344526;0.02096028;
0.95088742;0.94869385;0.01551952;0.01658257;
0.5;0.01590225;0.16896074;0.04605637;
0.02469309;0.81753309;0.5;0.79928087;
0.23939634;0.18246691;0.04626688;0.0384115;
0.96520913;0.02947925;0.01240885;0.20071913;
0.94651475;0.81753309;0.00601112;0.07573579;
0.03693968;0.89968906;0.93869375;0.11089009;
0.5;0.05130615;0.16758136;0.02312634;
0.82297298;0.00899752;0.01330051;0.00454253;
0.02820505;0.0055471;0.00601112;0.00747261;
0.86103899;0.01381797;0.00657821;0.00996526;
0.95092757;0.18391306;0.01864477;0.88859954;
0.01472009;0.01381797;0.95361908;0.5;
0.01857264;0.5;0.03104253;0.0461472;
0.06524378;0.81608694;0.02070857;0.07597878;
0.23939634;0.029563;0.16896074;0.92402122;
0.08302297;0.94856781;0.02073151;0.88859954;
0.86073421;0.0343976;0.83103926;0.03853829;
0.03487203;0.97414713;0.03712572;0.88859954;
0.05358058;0.18391306;0.04638092;0.79928087;
0.86103899;0.18391306;0.98833453;0.11140046;
0.82249769;0.02585287;0.01244189;0.98453143;
0.07304216;0.95880675;0.95361908;0.02107417;
0.76060366;0.05130615;0.98135523;0.20071913;
0.23939634;0.5;0.01695469;0.20071913;
0.92695784;0.95880675;0.5;0.79928087;
0.09606734;0.02952107;0.5;0.94254079;
0.06524378;0.9656024;0.04638092;0.02896556;
0.92686971;0.04119325;0.98135523;0.79928087;
0.94118241;0.94869385;0.93849443;0.04605637;
0.05881759;0.04119325;0.0309912;0.79928087;
0.13926579;0.93187999;0.97929143;0.02107417;
0.82249769;0.18391306;0.02663025;0.9821718;
0.92695784;0.97047893;0.02659244;0.11089009;
0.11397694;0.02299411;0.9628007;0.0461472;
0.17702702;0.9656024;0.0371993;0.79928087;
0.34375931;0.95872529;0.98667104;0.96697123;
0.90393266;0.89968906;0.9767148;0.99687858;
0.17702702;0.03445448;0.90912798;0.96701794;
0.96878823;0.94856781;0.0309912;0.00593914;
0.9605262;0.81608694;0.95373312;0.01040231;
0.02375905;0.5;0.98133663;0.99438652;
0.03703114;0.99579737;0.02331421;0.79928087;
0.96512797;0.99540063;0.99034674;0.057319;
0.99008386;0.00481267;0.99496409;0.04605637;
0.98270933;0.98277944;0.99068821;0.04596589;
0.98255246;0.97931678;0.00931179;0.9615885;
0.04536201;0.00940515;0.01860768;0.95403411;
0.5;0.97421124;0.06130625;0.79928087;
0.03479087;0.98782648;0.04626688;0.99142135;
0.04217019;0.9588879;0.99813676;0.942681;
0.23939634;0.9770313;0.97933717;0.96701794;
0.97529669;0.04119325;0.5;0.88910991;
0.93496698;0.89968906;0.90912798;0.98070809;
0.03479087;0.18391306;0.06130625;0.99298101;
0.76139556;0.04119325;0.5;0.03298206;
0.11356048;0.98706834;0.01862621;0.01543777;
0.92713347;0.97933734;0.97674373;0.96701794;
0.65624069;0.01590225;0.83103926;0.02885794;
0.92704576;0.93209949;0.03094005;0.98714065;
0.96060414;0.97417922;0.99019995;0.98841;
0.97882198;0.05130615;0.06130625;0.02878663;
0.00860547;0.90015596;0.00886987;0.19921311;
0.90393266;0.0343409;0.95373312;0.00859452;
0.9671406;0.01293166;0.16896074;0.0384115;
0.88623166;0.94869385;0.5;0.98072408;
0.04911258;0.97417922;0.90912798;0.98346459;
0.09591725;0.09984404;0.97677258;0.97678139;
0.96060414;0.10031094;0.16758136;0.01289501;
0.03479087;0.98783361;0.01164368;0.96152521;
0.88643952;0.0147713;0.16896074;0.04605637;
0.94129705;0.95880675;0.98307599;0.02889372;
0.09591725;0.01879391;0.02066283;0.0384115;
0.76060366;0.10031094;0.06130625;0.98553232;
0.34375931;0.98408556;0.01862621;0.11089009;
0.01509286;0.05130615;0.98448048;0.0136202;
0.96584511;0.04119325;0.01095449;0.99275114;
0.97179495;0.5;0.97344526;0.0070296;
0.02960318;0.09984404;0.01433013;0.03293547;
0.95782981;0.9656591;0.97340756;0.99460919;
0.97306728;0.97052075;0.98669949;0.00858816;
0.01319186;0.98120609;0.83241864;0.0384115;
0.94651475;0.81608694;0.98137379;0.01781455;
0.97882198;0.02582078;0.98568084;0.95394363;
0.17702702;0.05130615;0.01164368;0.5;
0.04536201;0.98120609;0.83103926;0.95403411;
0.94651475;0.93209949;0.03094005;0.99434692;
0.04539636;0.94869385;0.83241864;0.01544802;
0.9835173;0.0411121;0.98307599;0.00926608;
0.13896101;0.9852287;0.9875829;0.99201384;
0.17702702;0.02066266;0.02066283;0.02312634;
0.06503302;0.06812001;0.5;0.5;
0.95463799;0.98408556;0.01433013;0.02885794;
0.04907243;0.01217352;0.90912798;0.96701794;
0.13896101;0.98521819;0.0309912;0.80078689;
0.5;0.01217352;0.06130625;0.942681;
0.5;0.9770313;0.97344526;0.0136202;
0.88643952;0.10031094;0.83103926;0.98070809;
0.03693968;0.0411121;0.02325627;0.9615885;
0.92713347;0.06790051;0.06130625;0.02103607;
0.92704576;0.02582078;0.00503455;0.01446768;
0.94129705;0.81608694;0.90955608;0.02312634;
0.13865748;0.02947925;0.09044392;0.5;
0.76139556;0.93209949;0.01433013;0.01542752;
0.11376834;0.00517377;0.96287428;0.00747261;
0.5;0.00817865;0.01330051;0.0136202;
0.06503302;0.01091303;0.04626688;0.01543777;
0.07295424;0.01480288;0.83103926;0.01623529;
0.01728064;0.00901314;0.03712572;0.02107417;
0.02122323;0.18391306;0.00931179;0.11140046;
0.03703114;0.10031094;0.00474198;0.94254079;
0.5;0.94856781;0.01332896;0.97682761;
0.06517338;0.01882797;0.09087202;0.01450377;
0.65624069;0.95880675;0.0309912;0.94254079;
0.04225943;0.0343976;0.93869375;0.03302877;
0.03294998;0.97047893;0.03712572;0.95394363;
0.90393266;0.02299411;0.09087202;0.11140046;
0.88602306;0.10031094;0.5;0.98453143;
0.13926579;0.97929617;0.98135523;0.04605637;
0.13896101;0.0343976;0.02659244;0.88910991;
0.5;0.10031094;0.09087202;0.04605637;
0.82297298;0.06812001;0.16896074;0.96152521;
0.17702702;0.95872529;0.0371993;0.01932395;
0.09621788;0.18391306;0.5;0.92402122;
0.86073421;0.81608694;0.98133663;0.07597878;
0.94118241;0.029563;0.03104253;0.20071913;
0.09621788;0.94856781;0.90912798;0.79928087;
0.08302297;0.5;0.98135523;0.04605637;
0.86073421;0.89968906;0.01244189;0.9710704;
0.88623166;0.81608694;0.95361908;0.0461472;
0.13896101;0.03445448;0.90912798;0.057319;
0.17750231;0.9905735;0.90912798;0.88859954;
0.86073421;0.98848793;0.83103926;0.99032911;
0.88623166;0.93187999;0.01166547;0.99670321;
0.17750231;0.03445448;0.96287428;0.01446768;
0.34375931;0.95872529;0.95361908;0.00626075;
0.34243898;0.97929617;0.98667104;0.0384115;
0.5;0.99696768;0.98445468;0.99448509;
0.09621788;0.9656591;0.96895747;0.99109258;
0.94118241;0.00985146;0.99472229;0.00890742;
0.99435335;0.02947925;0.93869375;0.03298206;
0.9887994;0.94869385;0.0309912;0.07573579;
0.23939634;0.02066266;0.5;0.03298206;
0.02117802;0.01553358;0.01860768;0.98456223;
0.02693272;0.99213733;0.90912798;0.04605637;
0.04536201;0.98850704;0.02325627;0.98219908;
0.97882198;0.81608694;0.99661275;0.97687366;
0.5;0.99059911;0.99627365;0.96701794;
0.17702702;0.09984404;0.0461534;0.97432315;
0.76139556;0.95880675;0.5;0.88859954;
0.11356048;0.93209949;0.06150557;0.88910991;
0.13896101;0.97705664;0.06130625;0.92426421;
0.92704576;0.93209949;0.93869375;0.5;
0.06510312;0.02066266;0.97674373;0.98713354;
0.82297298;0.95880675;0.01860768;0.99252739;
0.90393266;0.97052075;0.09044392;0.0328427;
0.06510312;0.01879391;0.99452113;0.19921311;
0.98438111;0.10031094;0.02325627;0.01547887;
0.03939586;0.94869385;0.97344526;0.02312634;
0.08290998;0.18246691;0.01860768;0.97110628;
0.82297298;0.02582078;0.01034804;0.00926239;
0.01561889;0.02066266;0.98139232;0.97432315;
0.86103899;0.97705664;0.00846799;0.98842155;
0.94651475;0.9656591;0.97340756;0.92426421;
0.02045179;0.81608694;0.9538466;0.01543777;
0.97954821;0.06790051;0.09044392;0.99546279;
0.95782981;0.02294336;0.93869375;0.01441387;
0.01913285;0.9656591;0.01330051;0.01157845;
0.94651475;0.04119325;0.95373312;0.01157845;
0.65624069;0.05130615;0.99417803;0.942681;
0.02820505;0.98706834;0.01692401;0.99172082;
0.97039682;0.01879391;0.01095449;0.07549433;
0.98022635;0.9656591;0.96905995;0.01450377;
0.11376834;0.02066266;0.99534195;0.01653541;
0.04217019;0.95880675;0.04626688;0.942681;
0.90408275;0.99204391;0.00517539;0.02889372;
0.02575887;0.0147713;0.83103926;0.98947047;
0.95092757;0.01722056;0.93869375;0.5;
0.94651475;0.98707639;0.01692401;0.95403411;
0.02960318;0.09984404;0.96287428;0.0136202;
0.97954821;0.0229687;0.97677258;0.0384115;
0.96712253;0.93209949;0.96287428;0.98897088;
0.0369625;0.98276515;0.04626688;0.79928087;
0.97179495;0.09984404;0.83103926;0.96126995;
0.04217019;0.10031094;0.95373312;0.9744078;
0.03939586;0.93209949;0.95373312;0.99145603;
0.96712253;0.97052075;0.5;0.00608214;
0.5;0.95880675;0.02655474;0.02885794;
0.02195764;0.02294336;0.93869375;0.20071913;
0.96306032;0.90015596;0.93869375;0.04596589;
0.82249769;0.01590225;0.5;0.99108916;
0.03116293;0.90015596;0.03712572;0.0255922;
0.82297298;0.93209949;0.09044392;0.01935611;
0.95782981;0.81608694;0.01860768;0.96701794;
0.02693272;0.01089013;0.16896074;0.5;
0.95782981;0.97933734;0.03094005;0.9668303;
0.90393266;0.0343409;0.00745169;0.01658257;
0.0369625;0.01590225;0.06150557;0.03298206;
0.96883707;0.98120609;0.02066283;0.01927592;
0.5;0.05130615;0.93869375;0.02567685;
0.01521616;0.00481267;0.16896074;0.00437162;
0.95092757;0.00817865;0.01550665;0.01652366;
0.94123978;0.00901314;0.02325627;0.01286646;
0.02470331;0.01036805;0.95373312;0.01342361;
0.03855836;0.01593886;0.00846799;0.05745921;
0.02474428;0.93187999;0.01431916;0.05745921;
0.0454652;0.04127471;0.0055987;0.96146171;
0.11397694;0.06812001;0.01435213;0.96697123;
0.07304216;0.5;0.01332896;0.01784188;
0.90393266;0.04119325;0.98833453;0.04605637;
0.02698141;0.93209949;0.93869375;0.96697123;
0.05887508;0.18391306;0.00848336;0.5;
0.65624069;0.5;0.98135523;0.03302877;
0.92686971;0.06790051;0.06150557;0.98342925;
0.09621788;0.10031094;0.83103926;0.0461472;
0.23939634;0.89968906;0.09087202;0.9538528;
0.76060366;0.5;0.09044392;0.02109327;
0.76060366;0.06812001;0.95373312;0.97680452;
0.13926579;0.5;0.02659244;0.02576207;
0.06517338;0.89968906;0.83103926;0.92402122;
0.94118241;0.81608694;0.97340756;0.05745921;
0.90378212;0.03445448;0.16896074;0.04605637;
0.07313029;0.96554552;0.0309912;0.95394363;
0.17702702;0.5;0.83103926;0.07573579;
0.65624069;0.93209949;0.90955608;0.942681;
0.91697703;0.02299411;0.03712572;0.04605637;
0.13926579;0.93187999;0.9690088;0.07597878;
0.17702702;0.95872529;0.09044392;0.96152521;
0.76139556;0.98406114;0.90955608;0.99323044;
0.88602306;0.06812001;0.0309912;0.99507111;
0.23939634;0.5;0.9767148;0.01780092;
0.5;0.95880675;0.04626688;0.07573579;
0.11376834;0.99135831;0.97340756;0.92426421;
0.5;0.99662113;0.989629;0.98219908;
0.11397694;0.09984404;0.03104253;0.97110628;
0.9545348;0.97052075;0.98833453;0.00643408;
0.99040333;0.00705796;0.99200306;0.02312634;
0.9929573;0.97516585;0.06130625;0.99073761;
0.97803428;0.01351227;0.00800037;0.02312634;
0.0164827;0.18391306;0.93849443;0.97896393;
0.04911258;0.97414713;0.98135523;0.07573579;
0.03116293;0.99149288;0.98488199;0.98842155;
0.93489688;0.99540165;0.99451952;0.9615885;
0.04217019;0.05118071;0.99619782;0.98457248;
0.97628816;0.02068322;0.99378909;0.19921311;
0.04539636;0.02066266;0.00776437;0.88910991;
0.82249769;0.98850704;0.02322742;0.98456223;
0.02820505;0.9852287;0.97933717;0.0257052;
0.92713347;0.81608694;0.01330051;0.97687366;
0.82297298;0.18391306;0.96287428;0.942681;
0.02692058;0.09984404;0.06150557;0.02103607;
0.9802329;0.98409775;0.90912798;0.98070809;
0.02693272;0.01379044;0.02325627;0.9863798;
0.93489688;0.5;0.97931432;0.98455198;
0.65624069;0.09984404;0.06150557;0.04587577;
0.04911258;0.18391306;0.98669002;0.01364418;
0.76139556;0.0411121;0.0124171;0.02312634;
0.97529669;0.01879391;0.96294757;0.80078689;
0.018538;0.98783361;0.09044392;0.5;
0.82297298;0.10031094;0.5;0.9910789;
0.96712253;0.01034222;0.02068568;0.01364418;
0.01728566;0.94869385;0.01860768;0.98341743;
0.96770874;0.93209949;0.97344526;0.00859134;
0.94129705;0.89968906;0.98307599;0.98219908;
0.02251285;0.81753309;0.06130625;0.01653541;
0.11397694;0.18246691;0.09044392;0.98219908;
0.97458121;0.90015596;0.96294757;0.04596589;
0.03481113;0.95880675;0.98139232;0.97432315;
0.90393266;0.02068322;0.9690088;0.00926608;
0.97804236;0.06790051;0.01433013;0.92426421;
0.05348525;0.81608694;0.01860768;0.9742948;
0.03479087;0.97933734;0.95373312;0.98553232;
0.23860444;0.0411121;0.95373312;0.02103607;
0.96520913;0.98621871;0.09087202;0.04596589;
0.65624069;0.5;0.09044392;0.03298206;
0.08302297;0.9656024;0.99113013;0.9863798;
0.23860444;0.0343976;0.03705243;0.9894657;
0.9630375;0.0411121;0.5;0.0100776;
0.11376834;0.98277944;0.03712572;0.07573579;
0.96883707;0.9656024;0.5;0.99034117;
0.03939586;0.01379044;0.99153201;0.9769652;
0.65624069;0.98120609;0.97674373;0.0096428;
0.94656229;0.5;0.00745169;0.01218535;
0.02960318;0.06790051;0.96294757;0.80078689;
0.97803428;0.9588879;0.04626688;0.96152521;
0.11376834;0.0411121;0.97344526;0.9615885;
0.02196572;0.04119325;0.04626688;0.5;
0.97628816;0.81608694;0.0461534;0.98711928;
0.90393266;0.04119325;0.00980519;0.0570406;
0.02576999;0.81608694;0.01860768;0.04642183;
0.96520913;0.02066266;0.01164368;0.057319;
0.05343771;0.06790051;0.97931432;0.057319;
0.13896101;0.5;0.06150557;0.01927592;
0.92713347;0.06812001;0.06130625;0.9615885;
0.94651475;0.93187999;0.04626688;0.02885794;
0.02279675;0.06812001;0.09044392;0.01447668;
0.97424113;0.00481267;0.0124171;0.00643408;
0.95460364;0.00927489;0.00689877;0.01285935;
0.01447694;0.01151846;0.00474559;0.01543777;
0.92704576;0.01151846;0.02659244;0.20071913;
0.02777213;0.00942223;0.95373312;0.05717946;
0.01857843;0.89968906;0.0309912;0.11140046;
0.04919307;0.10031094;0.04638092;0.98219908;
0.86073421;0.81608694;0.93849443;0.02312634;
0.07313029;0.04127471;0.01554532;0.02885794;
0.86073421;0.18391306;0.95373312;0.80078689;
0.02698141;0.89968906;0.93849443;0.88859954;
0.05362838;0.18391306;0.04638092;0.20071913;
0.76060366;0.81608694;0.01695469;0.88859954;
0.91686374;0.0343976;0.96895747;0.97898293;
0.11397694;0.9656024;0.93849443;0.11089009;
0.09621788;0.04119325;0.16896074;0.11140046;
0.65624069;0.10031094;0.06150557;0.07573579;
0.92686971;0.10031094;0.90912798;0.95394363;
0.06524378;0.97700589;0.06150557;0.02312634;
0.07304216;0.02299411;0.04638092;0.96701794;
0.95080693;0.95880675;0.93849443;0.02312634;
0.86073421;0.05130615;0.5;0.11140046;
0.08313626;0.18391306;0.90912798;0.96701794;
0.34375931;0.9656024;0.90912798;0.19921311;
0.5;0.5;0.96287428;0.11140046;
0.90378212;0.09984404;0.98755811;0.5;
0.11397694;0.10031094;0.02070857;0.07573579;
0.17702702;0.97414713;0.98135523;0.9615885;
0.86103899;0.97411495;0.83103926;0.19921311;
0.82249769;0.93209949;0.5;0.97114206;
0.08302297;0.10031094;0.95361908;0.99373925;
0.98251664;0.81608694;0.0232852;0.99109258;
0.90378212;0.99098294;0.98304531;0.96701794;
0.02122323;0.99202557;0.99017936;0.02885794;
0.0454652;0.01882797;0.03712572;0.00857865;
0.95080693;0.99596408;0.99125873;0.03847479;
0.99040488;0.00682586;0.98835632;0.98552332;
0.94795059;0.94856781;0.93869375;0.97687366;
0.99042493;0.02070383;0.02655474;0.0136202;
0.88623166;0.95880675;0.02325627;0.95403411;
0.01603918;0.98732101;0.96905995;0.11089009;
0.11356048;0.98965778;0.98448048;0.97687366;
0.05348525;0.98408556;0.99594975;0.98072408;
0.04911258;0.99014854;0.99611804;0.98553232;
0.93489688;0.02066266;0.98904551;0.01157845;
0.96885331;0.04119325;0.01330051;0.98070809;
0.34243898;0.02947925;0.98449335;0.97114206;
0.03116293;0.99059485;0.90912798;0.5;
0.96060414;0.18391306;0.95373312;0.0384115;
