<0>;<1>;<2>;<3>;<4>;<5>;<6>;<7>;<8>;<9>;<10>;<11>;<12>;<13>;<14>;<15>;<16>;<17>;<18>;<19>;<20>;<21>;<22>;<23>;<24>;<25>;<26>;<27>;<28>;<29>;<30>;<31>;<32>;<33>;<34>;<35>;<36>;<37>;<38>;<39>;<40>;<41>;<42>;<43>;<44>;<45>;<46>;<47>;<48>;<49>;<50>;<51>;<52>;<53>;<54>;<55>;<56>;<57>;<58>;<59>;<60>;<61>;<62>;<63>;<64>;<65>;<66>;<67>;<68>;<69>;<70>;<71>;<72>;<73>;<74>;<75>;<76>;<77>;<78>;<79>;<80>;<81>;<82>;<83>;<84>;<85>;<86>;<87>;<88>;<89>;<90>;<91>;<92>;<93>;<94>;<95>;<96>;<97>;<98>;<99>;<100>;<101>;<102>;<103>;<104>;<105>;<106>;<107>;<108>;<109>;<110>;<111>;<112>;<113>;<114>;<115>;<116>;<117>;<118>;<119>;<120>;<121>;<122>;<123>;<124>;<125>;<126>;<127>;<128>;<129>;<130>;<131>;<132>;<133>;<134>;<135>;<136>;<137>;<138>;<139>;<140>;<141>;<142>;<143>;<144>;<145>;<146>;<147>;<148>;<149>;<150>;<151>;<152>;<153>;<154>;<155>;<156>;<157>;<158>;<159>;<160>;<161>;<162>;<163>;<164>;<165>;<166>;<167>;<168>;<169>;<170>;<171>;<172>;<173>;<174>;<175>;<176>;<177>;<178>;<179>;<180>;<181>;<182>;<183>;<184>;<185>;<186>;<187>;<188>;
19/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;16;162;254;254;157;59;207;17;105;130;12;25;222;47;14;23;206;70;14;15;36;245;50;15;18;14;123;173;17;17;18;14;58;254;46;15;18;17;14;64;254;47;15;18;18;18;14;131;210;21;17;18;18;18;14;75;253;63;13;18;18;18;18;14;102;254;54;14;18;18;18;18;14;48;254;109;13;18;18;18;18;17;13;96;254;45;15;18;17;18;18;18;15;139;248;35;15;18;18;18;18;16;23;198;182;20;17;18;18;18;18;14;52;253;121;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;21;187;254;186;161;48;190;17;57;195;19;23;217;63;14;15;162;103;14;17;20;195;94;13;18;14;55;248;37;15;18;16;23;222;104;13;18;18;17;23;214;128;14;18;18;17;15;42;251;64;14;18;18;18;17;22;196;151;16;17;18;18;18;16;29;233;137;14;18;18;18;18;17;15;143;238;32;16;18;18;18;18;15;37;247;135;15;18;18;18;18;18;14;64;254;113;14;18;18;18;18;18;13;83;254;70;14;18;18;18;18;17;19;176;218;26;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
21/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;32;240;254;143;166;25;172;21;57;208;21;14;152;102;13;13;99;160;15;18;13;126;159;15;18;17;23;213;88;13;18;18;14;125;195;20;17;18;17;13;99;225;24;16;18;18;17;17;172;169;17;17;18;18;18;13;75;254;51;14;18;18;18;18;13;101;250;36;15;18;18;18;18;14;48;254;108;14;18;18;18;18;18;14;116;254;44;15;18;18;18;18;17;19;178;216;24;16;18;18;18;18;15;33;239;163;16;17;18;18;18;18;13;85;254;74;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
22/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;42;248;250;146;166;24;219;43;37;186;22;13;141;140;15;14;64;214;23;16;14;70;225;25;16;18;14;135;169;16;17;17;14;57;254;46;15;18;17;15;39;246;71;14;18;18;18;14;62;251;44;14;18;18;17;16;29;234;149;15;17;17;18;17;16;29;234;117;14;18;18;18;18;17;16;144;242;33;15;18;18;18;18;15;36;248;137;15;18;18;18;18;18;14;65;254;84;13;18;18;18;18;18;13;111;254;46;15;18;18;18;18;16;30;238;172;19;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
23/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;17;13;71;254;208;99;172;24;222;46;21;212;45;12;82;182;17;15;39;234;37;15;15;34;242;49;15;18;14;71;233;28;16;18;16;23;216;126;14;18;18;17;15;156;161;16;17;18;18;17;22;209;133;14;18;18;18;18;14;105;248;34;15;18;18;18;18;13;101;251;35;15;18;18;17;18;14;48;254;108;14;18;18;18;18;18;14;116;254;45;15;18;18;18;18;17;19;184;206;22;17;18;18;18;18;15;48;254;109;14;18;18;17;18;18;14;122;254;40;15;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
24/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;98;254;201;92;173;24;222;46;22;222;47;12;66;211;24;16;21;203;73;14;17;19;188;109;14;18;16;28;234;69;14;18;18;13;121;222;24;16;18;18;13;76;254;42;14;17;18;18;13;95;234;29;16;18;18;18;15;30;237;115;14;18;18;18;18;15;31;248;118;15;18;17;18;18;17;15;158;209;23;16;18;18;18;18;15;35;250;107;13;18;18;18;18;18;13;90;254;60;14;18;18;18;18;17;15;145;240;31;15;17;18;18;18;14;58;254;101;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
25/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;138;254;203;92;173;24;222;46;16;178;59;13;33;229;35;15;16;154;126;13;18;14;121;175;18;17;18;15;164;140;14;18;18;15;44;254;60;14;18;18;16;25;225;109;14;17;18;18;15;37;250;98;13;18;18;18;18;14;127;241;28;16;18;18;18;18;15;135;241;30;16;18;18;18;18;14;70;254;78;13;18;18;18;18;18;15;141;233;29;16;18;18;18;18;16;26;223;168;19;17;18;18;18;18;13;68;254;80;14;18;18;18;18;16;24;213;206;23;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
26/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;162;254;202;92;176;18;166;48;13;146;104;12;26;218;62;14;13;92;177;18;17;14;69;246;30;16;18;13;90;209;22;17;18;17;19;189;130;14;18;18;18;14;111;218;24;16;18;18;18;14;126;195;21;17;18;18;18;15;46;254;84;13;18;18;17;18;15;44;254;86;13;17;18;18;17;17;20;183;203;23;16;18;18;17;18;14;53;254;102;14;18;18;18;18;18;14;121;254;49;14;18;18;18;18;17;22;209;183;19;17;18;18;18;18;14;105;254;54;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
27/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;24;218;253;207;72;167;13;143;86;12;149;101;13;15;172;83;13;14;55;220;25;16;15;35;254;62;14;18;15;38;247;54;14;18;17;13;99;225;25;16;18;17;15;45;254;72;13;18;18;18;14;54;254;71;13;18;18;18;17;15;140;211;24;16;18;18;18;18;15;137;214;25;16;17;18;17;18;13;69;254;78;13;18;18;18;18;17;16;154;218;23;16;18;18;18;18;15;38;254;128;15;18;18;18;18;18;14;99;254;43;15;18;18;18;18;15;43;254;115;14;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
28/02/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;40;250;167;200;46;154;14;149;103;12;89;139;15;15;151;137;14;16;29;229;47;15;17;18;176;113;13;18;17;17;173;121;14;18;18;15;43;254;61;14;18;18;17;16;168;150;15;18;18;18;18;17;164;157;17;17;18;18;18;14;64;254;65;13;17;18;18;18;14;49;254;84;13;18;18;18;18;17;20;186;165;17;17;18;18;18;18;14;59;254;74;13;18;18;18;18;17;17;158;250;34;15;18;18;18;18;15;41;254;117;14;18;18;18;18;17;19;183;205;23;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
01/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;14;62;252;147;188;47;154;14;149;103;12;74;182;17;13;94;164;16;17;20;194;79;13;18;13;106;179;18;17;18;13;103;209;21;17;18;17;19;186;154;16;17;18;18;13;83;252;37;15;18;18;18;13;75;254;40;15;18;18;18;16;20;180;169;18;17;18;18;18;17;20;176;174;18;17;18;18;18;18;13;89;254;57;14;18;18;18;18;17;22;191;190;21;17;18;18;18;18;14;57;254;94;13;18;18;18;18;17;19;169;217;26;16;18;18;17;18;13;98;254;53;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
02/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;109;254;155;130;33;157;14;149;102;12;69;180;17;13;69;229;25;16;14;140;136;15;18;14;57;238;30;16;18;15;50;250;42;15;18;17;13;97;247;32;15;18;18;16;29;233;94;13;18;18;18;16;25;228;114;14;17;18;17;18;13;71;254;58;14;18;18;18;18;14;63;254;63;14;18;18;18;18;16;28;226;151;15;17;18;18;18;18;13;81;252;53;15;18;18;18;18;17;21;200;189;21;17;18;18;18;18;13;74;254;73;13;18;18;18;18;15;44;254;115;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
03/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;151;254;137;126;32;158;14;91;105;12;34;214;32;13;42;234;34;15;14;84;188;18;18;16;27;234;74;14;18;17;21;201;97;13;18;18;16;33;250;77;13;18;17;18;14;132;207;22;17;18;18;17;14;108;238;28;16;18;18;18;16;27;223;130;14;18;18;18;18;17;22;207;157;16;17;18;18;18;18;13;100;254;38;15;18;18;18;18;16;31;233;150;17;17;18;18;18;18;13;91;252;59;14;18;18;18;18;17;25;220;150;15;18;18;18;18;17;19;185;207;23;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
04/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;20;191;252;85;130;33;158;13;75;171;15;32;228;34;14;26;227;61;14;15;45;231;33;15;17;17;167;129;14;18;18;13;111;184;19;17;18;17;15;160;157;16;17;18;18;14;50;254;52;14;18;18;17;15;36;254;82;13;18;18;18;18;13;97;254;40;15;18;18;18;18;14;90;254;42;15;18;18;18;18;15;40;254;123;15;18;18;18;18;18;13;109;254;37;15;17;18;18;18;15;34;242;141;15;17;18;18;18;18;14;124;246;30;16;18;18;18;18;13;98;254;55;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
05/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;36;241;248;85;130;33;158;13;76;183;16;25;206;53;14;19;198;87;14;16;27;225;53;15;18;13;103;200;21;17;18;14;59;254;36;15;18;17;13;78;248;32;15;18;18;17;21;202;135;15;18;18;18;17;15;145;174;18;17;18;18;18;15;39;254;98;13;18;18;18;18;16;25;219;133;15;18;17;18;18;18;15;130;242;28;16;18;18;18;18;15;45;254;106;13;17;17;18;18;18;15;142;246;33;16;18;18;18;18;14;59;254;91;13;18;18;18;18;15;44;254;117;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
06/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;55;254;241;138;138;32;158;13;76;183;17;15;173;82;13;15;133;127;13;18;16;169;99;14;18;15;46;245;39;15;18;16;26;225;77;14;18;18;15;32;248;78;13;18;18;18;14;91;237;29;16;18;18;18;14;66;254;49;14;18;18;18;18;14;127;225;27;16;18;18;18;17;14;119;248;30;15;18;18;18;18;14;46;254;91;14;18;18;18;18;17;15;143;209;24;16;18;18;17;18;14;56;254;94;13;18;18;18;18;16;24;219;173;19;17;18;18;18;17;19;182;211;24;16;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
07/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;92;254;197;123;143;32;156;14;63;173;17;15;168;80;13;13;94;177;19;18;13;101;159;15;18;16;24;219;76;13;17;18;14;135;157;15;17;18;17;16;157;160;16;17;18;18;15;36;251;87;13;18;18;18;17;20;183;127;15;18;18;18;18;15;45;254;72;13;18;17;18;18;15;37;254;99;14;18;18;18;18;17;19;169;202;21;17;17;18;18;18;14;65;254;78;13;17;18;18;18;17;21;187;195;23;17;18;18;18;18;14;108;254;40;15;18;18;17;18;13;112;254;45;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
08/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;123;237;159;105;146;30;206;27;31;204;29;12;101;133;14;14;56;210;21;17;14;69;209;23;17;18;15;151;136;15;18;18;14;63;242;32;16;18;18;13;77;254;43;15;18;18;18;14;145;172;17;17;18;18;18;13;91;254;34;15;18;18;18;17;19;167;183;21;17;18;18;18;18;14;134;214;22;17;18;18;18;18;14;66;254;65;14;18;18;18;18;17;22;208;165;19;17;18;18;18;18;13;95;254;55;14;18;18;18;18;15;45;252;92;13;18;18;18;18;14;57;254;96;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
09/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;17;166;251;168;107;145;29;229;32;31;229;36;12;96;155;14;15;39;233;42;15;15;39;246;45;15;18;14;87;227;24;16;18;15;32;249;77;14;18;18;16;25;227;98;13;18;18;18;14;69;254;47;15;17;18;18;16;30;244;92;14;18;18;18;18;13;79;254;52;14;18;18;18;18;15;55;254;71;14;18;18;18;18;16;25;211;163;16;17;17;18;18;18;14;95;254;45;15;18;18;18;18;15;42;254;117;13;18;18;18;18;17;20;187;179;18;17;18;18;18;16;23;213;169;16;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
10/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;26;212;254;177;106;146;29;228;32;31;229;36;12;63;171;19;16;23;219;53;15;17;21;207;70;14;18;15;43;250;48;15;18;17;16;163;140;14;18;18;18;14;131;187;19;17;18;18;16;23;213;115;15;18;18;18;18;15;130;195;20;17;18;18;18;16;23;209;138;14;17;18;18;18;17;17;171;173;17;17;18;18;18;18;13;109;254;44;15;18;18;18;18;15;39;254;121;13;18;18;18;18;18;15;155;216;25;16;18;18;18;18;13;100;254;40;15;18;18;18;18;14;137;246;33;16;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
11/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;33;244;157;140;99;145;29;229;33;23;195;36;13;42;227;26;16;17;166;98;13;18;15;136;127;13;18;17;19;200;89;13;18;18;13;80;225;25;16;18;18;14;61;254;43;15;18;18;18;14;108;229;26;16;18;18;18;14;56;254;59;14;18;18;18;18;13;109;240;31;15;18;18;18;18;13;79;254;50;15;18;18;17;18;15;36;250;107;14;18;18;18;18;18;15;150;222;27;16;18;18;18;18;13;77;254;72;13;18;18;18;18;15;45;254;92;13;18;18;18;18;14;72;254;69;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
12/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;63;254;149;100;91;129;29;230;34;14;171;71;12;38;211;28;16;14;138;142;15;18;14;79;193;19;17;18;14;125;173;17;17;18;15;33;244;61;14;18;18;16;25;225;99;13;18;18;18;15;40;254;63;14;18;18;18;17;19;188;140;15;18;18;18;18;16;34;244;104;13;18;18;18;17;16;27;234;133;14;18;18;18;18;18;15;142;224;24;16;18;18;18;18;14;60;254;75;13;18;18;18;18;16;26;223;147;15;18;18;18;18;17;20;189;176;19;17;18;18;18;15;34;254;125;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
13/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;112;254;186;105;92;79;23;202;36;14;177;81;13;20;195;59;14;14;81;184;17;17;15;50;227;28;15;18;14;71;237;29;16;18;17;16;163;133;15;18;18;18;14;129;188;19;17;18;18;17;19;180;159;16;17;18;18;18;14;85;247;32;15;18;18;18;18;15;143;202;23;16;18;18;17;18;14;110;242;32;15;18;18;17;18;14;56;254;73;14;18;18;18;18;16;23;207;152;16;17;18;18;18;18;14;126;244;29;16;18;17;18;18;13;107;254;40;15;18;18;18;17;19;182;214;23;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
14/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;16;154;234;163;111;92;81;12;155;37;14;177;79;13;19;186;64;14;15;53;225;29;16;16;25;225;57;14;18;15;37;251;57;14;18;18;13;100;203;20;17;18;18;14;60;253;56;14;18;17;18;13;75;251;33;15;18;18;18;15;32;250;95;13;18;18;18;18;14;55;254;62;14;18;18;18;18;15;39;254;84;13;18;18;18;18;17;22;193;182;19;17;18;18;18;18;13;98;254;41;15;18;18;17;18;14;60;252;72;14;18;18;18;18;14;59;254;90;13;18;18;18;18;14;113;254;45;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
15/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;24;220;228;165;108;92;82;13;157;38;12;112;97;14;13;123;116;13;16;30;228;38;15;18;15;157;109;13;18;17;17;174;109;13;18;18;15;43;251;47;15;18;18;16;25;219;122;14;18;18;18;16;31;246;91;14;18;18;18;18;14;132;196;22;16;18;18;18;17;21;189;155;16;17;18;18;18;17;16;151;191;19;17;18;18;18;18;13;94;253;42;15;18;18;18;18;15;44;254;93;13;18;18;18;18;16;25;222;171;18;17;18;18;18;16;24;222;149;16;17;18;18;18;14;66;254;81;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
16/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;44;254;178;136;62;94;81;13;156;36;12;96;156;15;13;121;127;13;17;21;200;74;14;18;13;113;174;16;17;18;13;109;184;19;17;18;17;19;190;107;13;18;18;18;13;105;219;23;16;18;18;18;15;133;191;19;17;18;18;18;15;53;254;57;14;18;18;18;18;13;93;252;37;15;18;18;18;18;14;69;254;55;14;18;18;18;18;15;33;247;113;14;18;18;18;18;17;17;161;196;22;17;18;18;18;18;14;125;254;40;15;18;18;18;18;14;130;244;31;16;18;18;18;15;34;254;136;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
17/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;65;254;149;117;56;94;82;12;165;54;13;98;156;14;14;74;157;17;17;15;155;111;14;18;14;63;213;24;16;18;14;60;254;36;15;18;18;13;102;195;20;17;18;18;15;46;254;57;14;18;18;18;14;57;254;46;15;18;18;18;17;20;193;145;15;18;18;18;18;16;32;251;99;13;18;18;18;18;16;23;220;128;15;18;18;17;17;18;15;140;216;24;16;18;18;18;18;13;79;254;53;14;18;18;18;18;14;60;254;90;13;18;18;17;18;14;76;254;58;14;18;18;18;17;19;184;211;23;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
18/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;114;254;161;159;55;94;81;12;179;80;12;85;150;14;14;57;208;21;17;13;96;157;14;18;16;31;234;48;15;18;16;26;227;72;13;18;18;14;57;254;46;15;18;18;17;21;195;125;14;18;18;18;16;24;214;126;14;18;18;18;18;13;85;242;28;16;18;18;18;18;15;136;213;23;16;18;18;18;18;14;101;247;31;15;18;18;18;18;14;59;254;72;13;18;18;18;18;15;33;254;116;14;18;18;18;18;16;25;219;162;16;18;18;18;18;16;31;247;123;14;18;18;18;17;14;117;254;45;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
19/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;160;254;106;189;53;94;81;12;179;80;12;45;188;22;15;36;198;29;16;14;74;202;22;17;17;21;198;83;13;18;18;15;156;128;14;17;18;16;23;218;85;13;17;18;18;13;104;220;23;16;18;18;18;13;102;223;24;16;18;18;18;15;36;254;84;13;18;18;18;18;14;57;254;63;14;18;18;18;18;15;41;254;89;13;18;18;18;18;16;24;218;147;15;18;18;18;18;17;15;138;210;22;17;18;18;18;18;14;126;242;30;16;18;18;18;18;15;161;190;20;17;18;18;18;14;65;254;83;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;23;203;222;98;188;53;94;81;12;179;80;12;45;225;26;15;23;219;48;15;15;41;234;32;16;18;14;130;133;14;18;18;13;90;221;23;16;18;18;14;126;168;17;17;18;18;15;46;254;57;14;18;18;18;15;45;254;59;14;18;18;18;17;16;143;178;19;17;18;18;18;17;19;191;151;15;18;18;18;18;18;15;157;184;19;17;18;18;18;18;13;103;254;39;15;18;18;18;18;14;61;253;61;14;18;18;18;18;14;59;254;72;13;18;18;18;18;13;94;254;45;15;18;18;18;15;33;252;119;14;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
21/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;15;43;254;238;98;170;36;97;82;12;133;81;12;44;222;25;15;19;176;61;14;17;23;212;62;14;18;13;76;196;21;17;18;15;46;251;45;15;18;18;14;58;246;35;15;18;18;17;19;193;123;14;18;18;18;17;20;188;150;16;17;18;18;18;14;64;254;51;15;18;18;18;18;14;90;254;40;15;18;18;18;18;14;63;254;55;14;18;18;18;18;15;46;254;90;12;18;18;18;17;16;25;225;143;15;18;18;18;18;16;25;219;149;15;18;18;18;18;14;53;254;83;13;18;18;18;17;19;182;188;20;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
22/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;74;254;222;57;156;22;99;82;12;98;83;12;23;183;39;15;14;143;104;13;17;19;188;101;14;18;15;40;241;38;15;18;17;20;202;84;13;18;18;16;24;227;84;13;18;18;18;13;104;219;23;16;18;18;18;13;81;244;31;15;18;18;18;17;21;207;115;13;18;18;18;18;15;33;251;98;14;18;18;18;17;16;25;228;120;13;18;18;18;18;17;19;168;182;20;17;18;18;18;18;14;129;243;29;16;18;18;18;18;14;125;246;31;16;18;18;18;16;22;209;146;15;18;18;18;18;14;134;254;32;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
23/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;107;222;160;53;158;23;99;81;12;101;80;12;20;202;63;14;14;134;115;14;18;14;122;132;13;18;16;24;216;74;14;18;18;14;130;166;17;17;18;17;16;152;164;16;17;18;18;14;46;254;64;14;18;18;18;15;33;251;83;13;18;18;18;18;14;95;225;26;16;18;18;18;18;15;135;214;23;17;18;18;18;18;14;119;233;28;16;18;18;18;18;13;79;254;53;14;18;18;18;18;14;62;254;69;14;18;18;18;18;13;74;254;59;14;18;18;18;18;15;137;224;23;16;18;18;18;13;79;254;59;14;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
24/03/02;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;16;166;234;214;76;199;21;99;82;12;99;116;13;20;198;61;14;13;75;182;17;17;14;81;190;19;17;18;15;149;128;13;18;18;14;75;233;27;16;18;18;13;74;231;27;16;18;18;17;20;193;151;15;18;18;18;17;16;144;184;19;17;18;18;18;15;38;254;69;13;18;18;18;18;14;64;254;53;14;18;18;18;18;14;46;254;70;14;18;18;18;18;16;34;252;115;14;18;18;18;18;16;25;227;142;15;18;18;18;18;16;32;246;122;14;18;18;18;18;13;82;254;46;15;18;18;18;15;41;254;104;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
