"MT_250";"MT_251";"MT_252";"MT_253"
0.62157383;0.56395349;0.7885557;0.80020455
0.62157383;0.48402384;0.79570392;0.74548791
0.65116416;0.60318546;0.83155224;0.71230899
0.62157383;0.68643737;0.83155224;0.73643364
0.7457707;0.70114325;0.88173273;0.80928889
0.72802829;0.61784249;0.84945852;0.76994345
0.73392278;0.66196013;0.8387362;0.74247985
0.71028588;0.64725425;0.83512634;0.76994345
0.71028588;0.65213993;0.83512634;0.73038744
0.65116416;0.66196013;0.86740055;0.73643364
0.58614795;0.67178034;0.84588441;0.68818433
0.62157383;0.6374829;0.86382644;0.6640296
0.65705865;0.66196013;0.8387362;0.69720852
0.58019452;0.5835939;0.80646199;0.6700758
0.58614795;0.52965605;0.81722006;0.66706774
0.58019452;0.55418214;0.78494585;0.67609193
0.65116416;0.64725425;0.79212981;0.68514619
0.65116416;0.64236858;0.77779763;0.68514619
0.5447097;0.60807114;0.76703957;0.53736013
0.57430003;0.60807114;0.62368205;0.498135
0.55066313;0.53947626;0.51860324;0.498135
0.5210728;0.55418214;0.40412452;0.49512694
0.50333039;0.55418214;0.32545838;0.47701841
0.44420866;0.49379519;0.30758783;0.41667669
0.40282935;0.36666992;0.31116194;0.38048971
0.38508694;0.34712722;0.30397798;0.24684154
0.3244916;0.29822161;0.30397798;0.21071472
0.15337459;0.25420168;0.28253333;0.16857177
0.11800766;0.27867891;0.26466278;0.20770665
0.15932803;0.22000195;0.30397798;0.1745879
0.15932803;0.14178229;0.271811;0.18965828
0.14748011;0.13201094;0.27538511;0.15653953
0.15337459;0.17598202;0.271811;0.15653953
0.14158562;0.13201094;0.28610744;0.1745879
0.11211317;0.14178229;0.25390471;0.1745879
0.1003242;0.15155364;0.26108867;0.17762604
0.12390215;0.161325;0.26108867;0.16857177
0.08853522;0.12223959;0.25751456;0.17157983
0.11211317;0.10264804;0.26108867;0.15653953
0.1003242;0.12712527;0.271811;0.15954759
0.11211317;0.161325;0.26108867;0.14751534
0.08853522;0.13689662;0.25751456;0.17762604
0.12390215;0.12712527;0.23603417;0.1745879
0.12979664;0.12223959;0.271811;0.20469859
0.11211317;0.161325;0.27538511;0.21372278
0.11800766;0.13689662;0.25751456;0.15954759
0.1003242;0.13689662;0.26466278;0.19266635
0.12979664;0.12712527;0.28968155;0.27695223
0.08853522;0.1808677;0.29682977;0.20469859
0.08853522;0.13201094;0.30397798;0.19868247
0.08264073;0.13689662;0.29682977;0.20469859
0.46195108;0.14178229;0.3576611;0.24684154
0.38508694;0.16621067;0.48282641;0.34430273
0.4974359;0.25420168;0.62368205;0.29000722
0.47969349;0.36178425;0.5985918;0.26792805
0.5210728;0.70607778;0.65953036;0.32318614
0.55066313;0.75014657;0.55916938;0.38954398
0.53292072;0.58847958;0.52217735;0.38349777
0.42646625;0.55418214;0.4792523;0.31413187
0.3244916;0.60318546;0.58064977;0.32920226
0.37760094;0.49868087;0.67386254;0.43478522
0.50928382;0.65707446;0.80288788;0.51624353
0.51517831;0.54436193;0.77779763;0.63990495
0.47969349;0.59336525;0.79212981;0.70626278
0.58019452;0.53459058;0.80288788;0.63990495
0.63931624;0.55906781;0.79927803;0.73643364
0.64526967;0.57865937;0.81722006;0.72136325
0.67480106;0.58847958;0.82436828;0.74548791
0.72207486;0.55906781;0.8100361;0.71832511
0.69843796;0.59336525;0.84588441;0.69720852
0.84627174;0.5198847;0.84945852;0.61878835
0.8166814;0.55906781;0.89606491;0.66102154
0.75166519;0.5835939;0.80288788;0.68818433
0.78715001;0.60318546;0.79570392;0.68514619
0.76351312;0.61784249;0.82797813;0.63085068
0.71618037;0.49379519;0.82797813;0.59767176
0.69254347;0.45466093;0.85306837;0.63388882
0.77530209;0.49379519;0.85664248;0.65196727
0.75166519;0.57865937;0.79212981;0.62483456
0.70439139;0.50845222;0.81364595;0.60371796
0.83442381;0.54929646;0.82436828;0.59767176
0.63342175;0.48890952;0.80288788;0.57655517
0.68664898;0.50845222;0.77422352;0.54337625
0.64526967;0.47425249;0.79212981;0.55543858
0.62752726;0.56395349;0.8100361;0.53736013
0.66295314;0.53459058;0.86382644;0.54638431
0.66295314;0.59825093;0.82436828;0.58260137
0.65705865;0.52477037;0.79570392;0.5946637
0.66890657;0.60807114;0.80646199;0.55543858
0.64526967;0.56888802;0.79212981;0.59165564
0.72207486;0.52477037;0.80288788;0.58260137
0.72802829;0.5198847;0.7885557;0.55243051
0.73392278;0.49868087;0.82436828;0.61277223
0.68069555;0.60807114;0.82797813;0.5946637
0.69254347;0.57865937;0.82436828;0.59165564
0.65116416;0.58847958;0.93906144;0.61277223
0.71028588;0.5835939;0.83155224;0.6640296
0.75166519;0.52477037;0.81364595;0.68514619
0.85216622;0.55418214;0.82797813;0.67308386
0.75166519;0.65213993;0.83512634;0.63085068
0.7694076;0.86774477;0.87097466;0.68213813
0.7930445;0.68155169;0.82797813;0.6911924
0.72207486;0.66196013;0.90682297;0.6700758
0.71028588;0.64725425;0.86740055;0.68213813
0.79893899;0.66196013;0.83512634;0.65196727
0.71618037;0.63254837;0.82079417;0.64291301
0.68664898;0.67666602;0.84945852;0.61277223
0.62752726;0.61784249;0.80646199;0.62483456
0.67480106;0.6913719;0.82079417;0.60672603
0.63342175;0.62277702;0.79927803;0.59165564
0.68069555;0.62766269;0.80288788;0.62179641
0.64526967;0.60807114;0.77061367;0.60973409
0.63931624;0.65707446;0.77061367;0.59767176
0.69254347;0.6374829;0.75985561;0.56148478
0.64526967;0.60807114;0.73837521;0.53736013
0.58614795;0.58847958;0.58425962;0.47401035
0.57430003;0.5835939;0.50784517;0.44684755
0.5447097;0.55906781;0.44347546;0.4227229
0.58614795;0.54436193;0.3969763;0.42573096
0.473799;0.5198847;0.31831016;0.40765251
0.40282935;0.41068986;0.31473605;0.34731079
0.37760094;0.35689857;0.31116194;0.21976898
0.38508694;0.3324702;0.31116194;0.18965828
0.12390215;0.27867891;0.271811;0.16857177
0.15337459;0.29822161;0.27895922;0.20169053
0.20058945;0.2297733;0.30758783;0.16857177
0.15337459;0.15155364;0.28253333;0.1505234
0.17111701;0.14666797;0.28968155;0.14450728
0.16522252;0.18575337;0.25390471;0.1505234
0.17701149;0.17598202;0.2467565;0.16255565
0.14158562;0.13689662;0.24318239;0.16255565
0.11211317;0.15155364;0.25033061;0.14751534
0.15932803;0.16621067;0.28610744;0.16556371
0.09442971;0.12712527;0.25033061;0.15353146
0.11211317;0.09776236;0.26108867;0.1505234
0.09442971;0.14666797;0.26108867;0.15954759
0.1003242;0.1808677;0.26466278;0.12943689
0.17701149;0.14178229;0.23603417;0.16255565
0.15337459;0.11730506;0.25751456;0.13247503
0.12390215;0.14178229;0.27538511;0.14751534
0.15932803;0.161325;0.25033061;0.15353146
0.14748011;0.15155364;0.25390471;0.16255565
0.1003242;0.14178229;0.29325566;0.1505234
0.12390215;0.14178229;0.33975482;0.17157983
0.14748011;0.15155364;0.30040387;0.13548309
0.12979664;0.14666797;0.31473605;0.13849116
0.1003242;0.15155364;0.31831016;0.16255565
0.48558798;0.12712527;0.4184567;0.13548309
0.38508694;0.161325;0.48997462;0.18965828
0.50333039;0.23465898;0.58064977;0.18965828
0.46790451;0.36178425;0.64158833;0.23180123
0.55655762;0.6374829;0.64158833;0.44083143
0.5447097;0.68155169;0.60574002;0.32318614
0.47969349;0.57865937;0.5448372;0.30808567
0.43831418;0.64236858;0.58783373;0.27695223
0.36575302;0.5737737;0.63801422;0.28296836
0.39693487;0.50845222;0.65592051;0.31413187
0.52702623;0.48890952;0.8423103;0.46796414
0.58019452;0.41068986;0.74552343;0.58861749
0.53292072;0.53947626;0.71328496;0.65196727
0.56840554;0.61784249;0.73119125;0.60371796
0.53881521;0.5198847;0.7025269;0.61578029
0.55655762;0.5737737;0.69895279;0.5946637
0.63931624;0.53459058;0.79212981;0.57354711
0.66295314;0.54929646;0.79570392;0.55243051
0.78119658;0.60318546;0.77422352;0.55243051
0.88765105;0.58847958;0.82436828;0.68818433
0.73392278;0.52477037;0.82797813;0.74247985
0.7457707;0.48402384;0.8100361;0.72737938
0.72207486;0.54929646;0.82436828;0.71531705
0.66295314;0.55906781;0.82797813;0.64895921
0.78119658;0.51499902;0.77779763;0.66706774
0.75166519;0.46443228;0.79570392;0.66706774
0.70439139;0.55418214;0.79570392;0.66102154
0.62157383;0.52477037;0.87454877;0.62179641
0.68664898;0.59825093;0.86021659;0.66706774
0.73981727;0.5198847;0.77779763;0.68514619
0.71028588;0.55418214;0.73476536;0.63689688
0.62752726;0.52965605;0.73837521;0.63085068
0.63931624;0.52965605;0.74913328;0.58560943
0.66295314;0.55418214;0.76703957;0.60371796
0.66890657;0.56395349;0.74552343;0.62784262
0.66890657;0.53947626;0.77061367;0.72437132
0.60978485;0.45954661;0.74552343;0.73038744
0.76351312;0.50356654;0.74913328;0.65497533
0.71028588;0.61784249;0.76346546;0.59165564
0.66295314;0.48402384;0.77779763;0.55543858
0.81078691;0.54929646;0.79570392;0.61277223
0.82852933;0.5835939;0.78137174;0.64895921
0.82852933;0.5835939;0.82436828;0.60672603
0.81078691;0.55906781;0.8100361;0.65497533
0.73981727;0.57865937;0.82079417;0.65801348
0.66295314;0.56395349;0.80288788;0.63388882
0.69254347;0.62277702;0.83155224;0.65497533
0.72207486;0.58847958;0.8100361;0.66102154
0.69843796;0.65707446;0.85664248;0.65801348
0.72207486;0.71096346;0.81722006;0.72136325
0.77530209;0.70114325;0.8100361;0.68213813
0.72207486;0.67178034;0.7885557;0.63689688
0.72207486;0.64725425;0.83155224;0.65801348
0.69843796;0.59336525;0.77779763;0.64895921
0.64526967;0.61784249;0.79927803;0.64895921
0.68664898;0.66196013;0.79570392;0.63085068
0.59793693;0.6374829;0.7885557;0.58560943
0.62157383;0.59825093;0.78137174;0.48607267
0.61567934;0.5737737;0.79212981;0.45590182
0.63931624;0.53459058;0.78137174;0.46194802
0.65116416;0.54436193;0.74552343;0.45590182
0.56245211;0.57865937;0.74913328;0.45890988
0.58019452;0.56395349;0.77779763;0.498135
0.53292072;0.57865937;0.706101;0.46194802
0.43241969;0.5737737;0.60934987;0.40461437
0.4501621;0.57865937;0.51860324;0.320148
0.39693487;0.5737737;0.42560492;0.20469859
0.35985853;0.54929646;0.33975482;0.21673084
0.21237843;0.52965605;0.30758783;0.21673084
0.12979664;0.41068986;0.30397798;0.18965828
0.10621869;0.31776432;0.29325566;0.18665022
0.12390215;0.32264999;0.28610744;0.16556371
0.11800766;0.28845026;0.30040387;0.14149922
0.07079281;0.30310729;0.26108867;0.16857177
0.16522252;0.20045925;0.28253333;0.15653953
0.12979664;0.15155364;0.29325566;0.13247503
0.14158562;0.14666797;0.25390471;0.14450728
0.18290598;0.18575337;0.26108867;0.13548309
0.14158562;0.14178229;0.28610744;0.16556371
0.08853522;0.13201094;0.2467565;0.13548309
0.11800766;0.14178229;0.271811;0.13247503
0.1003242;0.16621067;0.25390471;0.14149922
0.0766873;0.13201094;0.25390471;0.13548309
0.11800766;0.10264804;0.26108867;0.13849116
0.06489832;0.15155364;0.26466278;0.13849116
0.12390215;0.1808677;0.2467565;0.12642883
0.11211317;0.14178229;0.23246006;0.13247503
0.09442971;0.14178229;0.29682977;0.13247503
0.17701149;0.12712527;0.24318239;0.13849116
0.12390215;0.17598202;0.2467565;0.15653953
0.06489832;0.14178229;0.26466278;0.14149922
0.14158562;0.13689662;0.27538511;0.15653953
0.11211317;0.13689662;0.43632725;0.20169053
0.1003242;0.15643932;0.40412452;0.2257851
0.11211317;0.13689662;0.3969763;0.20169053
0.14748011;0.161325;0.42203081;0.18665022
0.50928382;0.33735587;0.43990135;0.23480929
0.3008547;0.53459058;0.59501769;0.26491999
0.46790451;0.42046121;0.706101;0.24383347
0.46790451;0.3910983;0.6200722;0.28296836
0.53292072;0.70607778;0.61649809;0.46194802
0.53881521;0.68155169;0.59501769;0.39859824
0.48558798;0.59825093;0.58064977;0.38349777
0.473799;0.53947626;0.65953036;0.43779329
0.42057177;0.50356654;0.62368205;0.3955601
0.43831418;0.56395349;0.70967511;0.45890988
0.53292072;0.56395349;0.8423103;0.59165564
0.59793693;0.55906781;0.73476536;0.70626278
0.53292072;0.66196013;0.73837521;0.7911202
0.61567934;0.61784249;0.72404303;0.72437132
0.57430003;0.59825093;0.72761714;0.67609193
0.57430003;0.6913719;0.73837521;0.70325472
0.63342175;0.61784249;0.73837521;0.74548791
0.58019452;0.6374829;0.71685907;0.70930093
0.58019452;0.62766269;0.79927803;0.70325472
0.63931624;0.60807114;0.80288788;0.72737938
0.65705865;0.74032636;0.75985561;0.68514619
0.65705865;0.66684581;0.75985561;0.71531705
0.65116416;0.6374829;0.78494585;0.80625075
0.64526967;0.60807114;0.81364595;0.74247985
0.60383142;0.60318546;0.7885557;0.73038744
0.60978485;0.68155169;0.77061367;0.74548791
0.61567934;0.65213993;0.77779763;0.72136325
0.61567934;0.60318546;0.74194932;0.72136325
0.62157383;0.65707446;0.80646199;0.71832511
0.61567934;0.66684581;0.82436828;0.69420046
0.56245211;0.59336525;0.77061367;0.73342558
0.55655762;0.63254837;0.79570392;0.70930093
0.51517831;0.54929646;0.79212981;0.70626278
0.53292072;0.45954661;0.74913328;0.70626278
0.57430003;0.47425249;0.7562815;0.70024666
0.59793693;0.50845222;0.7885557;0.62483456
0.59204244;0.48890952;0.77061367;0.71230899
0.62157383;0.49379519;0.77422352;0.70626278
0.59793693;0.53947626;0.76703957;0
0.64526967;0.52477037;0.8100361;0.95457827
0.62157383;0.48890952;0.75270739;1
0.57430003;0.55418214;0.84945852;1
0.60383142;0.53459058;0.81364595;0.89405607
0.60978485;0.55418214;0.78137174;0.93944772
0.64526967;0.5198847;0.79570392;0.98787751
0.65116416;0.53947626;0.80646199;0.96366262
0.60978485;0.56888802;0.83155224;0.12041271
0.58614795;0.55418214;0.86382644;0.6700758
0.60978485;0.64236858;0.85306837;0.67609193
0.66295314;0.67666602;0.80288788;0.6700758
0.65705865;0.63254837;0.80646199;0.71230899
0.62157383;0.68643737;0.80288788;0.71230899
0.59204244;0.68155169;0.8100361;0.72737938
0.59793693;0.66196013;0.8100361;0.70626278
0.59204244;0.62766269;0.7885557;0.71230899
0.53881521;0.65707446;0.77422352;0.67609193
0.55066313;0.65707446;0.79927803;0.63990495
0.55066313;0.66684581;0.78494585;0.65196727
0.55655762;0.56888802;0.76703957;0.6640296
0.57430003;0.52477037;0.75985561;0.64595115
0.56840554;0.56888802;0.76346546;0.58260137
0.60383142;0.62277702;0.73837521;0.53131392
0.59204244;0.62277702;0.72761714;0.55543858
0.55066313;0.60807114;0.73119125;0.54036819
0.45605659;0.56888802;0.61292398;0.51925159
0.49154141;0.59336525;0.53289967;0.45590182
0.49154141;0.54929646;0.48282641;0.35332692
0.47969349;0.54929646;0.48997462;0.2990314
0.45605659;0.52965605;0.46852997;0.320148
0.40878279;0.52477037;0.45062368;0.26191192
0.43241969;0.47913817;0.43990135;0.28296836
0.39104038;0.47425249;0.44704957;0.22879317
0.40282935;0.44488958;0.42917903;0.21372278
0.40878279;0.45466093;0.41130848;0.20169053
0.39104038;0.39598397;0.44347546;0.24082541
0.42646625;0.40580418;0.40769863;0.22879317
0.42646625;0.42046121;0.4184567;0.2257851
0.41467728;0.44488958;0.3969763;0.23781735
0.45605659;0.40091851;0.40055041;0.24383347
0.39104038;0.36178425;0.40412452;0.23180123
0.39104038;0.36178425;0.39340219;0.23781735
0.39693487;0.24931601;0.37195754;0.21372278
0.37760094;0.11730506;0.36838343;0.23480929
0.39104038;0.09287669;0.38267987;0.21673084
0.36575302;0.11730506;0.35405125;0.22879317
0.39104038;0.161325;0.32545838;0.2257851
0.33628058;0.14178229;0.35047714;0.22879317
0.40282935;0.09776236;0.34332893;0.23781735
0.39693487;0.11730506;0.36838343;0.24082541
0.39693487;0.15155364;0.36480932;0.26792805
0.42057177;0.12712527;0.34332893;0.27093611
0.36575302;0.10264804;0.3576611;0.25285766
0.37164751;0.12712527;0.37553165;0.27394417
0.39104038;0.15155364;0.33618071;0.28597642
0.37164751;0.12712527;0.36480932;0.29000722
0.35985853;0.21511628;0.3576611;0.27093611
0.60383142;0.34224155;0.44704957;0.2990314
0.5210728;0.40091851;0.52217735;0.3322404
0.62752726;0.31776432;0.51145502;0.36238118
0.52702623;0.3324702;0.61292398;0.34126459
0.56245211;0.54436193;0.73119125;0.46495608
0.55655762;0.66196013;0.5663176;0.4920888
0.52702623;0.5835939;0.5448372;0.48002647
0.49154141;0.64725425;0.67025269;0.4227229
0.40878279;0.56888802;0.59140784;0.41971484
0.39104038;0.53947626;0.63801422;0.50415113
0.49154141;0.42534688;0.7885557;0.62784262
0.56840554;0.43023256;0.77061367;0.71531705
0.47969349;0.55906781;0.73476536;0.75755023
0.60383142;0.52477037;0.74552343;0.73643364
0.56840554;0.62766269;0.72761714;0.7605583
0.59793693;0.55418214;0.706101;0.7394417
0.55066313;0.54436193;0.7562815;0.73038744
0.58614795;0.57865937;0.76703957;0.71230899
0.62157383;0.55906781;0.79212981;0.66102154
0.60978485;0.5835939;0.80288788;0.6640296
0.63342175;0.49379519;0.8423103;0.72737938
0.59793693;0.47425249;0.74552343;0.69420046
0.56840554;0.48402384;0.74913328;0.75454217
0.63931624;0.63254837;0.7562815;0.68514619
0.59204244;0.52477037;0.72761714;0.64595115
0.62157383;0.5198847;0.71685907;0.6700758
0.62752726;0.50356654;0.7885557;0.66706774
0.62157383;0.47425249;0.73119125;0.67308386
0.62752726;0.48890952;0.74194932;0.70024666
0.62752726;0.60318546;0.73119125;0.65497533
0.58019452;0.52965605;0.68819472;0.64895921
0.59793693;0.50845222;0.68819472;0.6700758
0.55066313;0.49379519;0.74913328;0.65801348
0.61567934;0.47913817;0.72043318;0.63388882
0.61567934;0.5198847;0.73837521;0.5675009
0.56245211;0.47913817;0.74194932;0.63388882
0.62157383;0.45954661;0.72043318;0.63388882
0.68664898;0.50845222;0.72043318;0.64595115
0.60383142;0.47425249;0.72043318;0.64895921
0.63342175;0.46936682;0.71685907;0.65801348
0.64526967;0.63254837;0.706101;0.62784262
0.59204244;0.50845222;0.71685907;0.62784262
0.59204244;0.50356654;0.76346546;0.6700758
0.66295314;0.47425249;0.74552343;0.63990495
0.62752726;0.54436193;0.73837521;0.68818433
0.59204244;0.54929646;0.76703957;0.72737938
0.68069555;0.55906781;0.76346546;0.71230899
0.64526967;0.60318546;0.76703957;0.66706774
0.62157383;0.63254837;0.7562815;0.74548791
0.62157383;0.62766269;0.8100361;0.69720852
0.65116416;0.67178034;0.8423103;0.71230899
0.62752726;0.65707446;0.79570392;0.75755023
0.66295314;0.60318546;0.83512634;0.73038744
0.71028588;0.58847958;0.80646199;0.70930093
0.63931624;0.63254837;0.77779763;0.67609193
0.60978485;0.61784249;0.80288788;0.70626278
0.55066313;0.60807114;0.77061367;0.6640296
0.62752726;0.60807114;0.7562815;0.6700758
0.53881521;0.60318546;0.79927803;0.66706774
0.53881521;0.54929646;0.78137174;0.63388882
0.53881521;0.56888802;0.76703957;0.58260137
0.65705865;0.59336525;0.76703957;0.53736013
0.57430003;0.57865937;0.7025269;0.54337625
0.58614795;0.56395349;0.70967511;0.51320539
0.473799;0.5737737;0.57350155;0.48908074
0.40282935;0.57865937;0.49354873;0.45590182
0.4501621;0.52477037;0.4184567;0.3322404
0.47969349;0.5198847;0.4184567;0.27093611
0.473799;0.48402384;0.38982809;0.25887378
0.44420866;0.38132695;0.38625398;0.29000722
0.4501621;0.30799296;0.4184567;0.26191192
0.44420866;0.30799296;0.38267987;0.23480929
0.42057177;0.27379324;0.37553165;0.20770665
0.41467728;0.28356459;0.37553165;0.21372278
0.4501621;0.2102306;0.37195754;0.19567441
0.44420866;0.14666797;0.3576611;0.1806341
0.43831418;0.13201094;0.37553165;0.19868247
0.44420866;0.17109635;0.33618071;0.19266635
0.48558798;0.15155364;0.34332893;0.19567441
0.42057177;0.12712527;0.35405125;0.18364216
0.42646625;0.13201094;0.33618071;0.18364216
0.42646625;0.17109635;0.33618071;0.19567441
0.39104038;0.11730506;0.34332893;0.1745879
0.42646625;0.10264804;0.34332893;0.14751534
0.39693487;0.14178229;0.32545838;0.17157983
0.41467728;0.16621067;0.34690303;0.16556371
0.40282935;0.13689662;0.32903249;0.15353146
0.42646625;0.12712527;0.25751456;0.18665022
0.43241969;0.11730506;0.26108867;0.21673084
0.40282935;0.15643932;0.25033061;0.21071472
0.45605659;0.13201094;0.23960828;0.1806341
0.42646625;0.11241939;0.25751456;0.21071472
0.42057177;0.11730506;0.27538511;0.27695223
0.40878279;0.15155364;0.26108867;0.22879317
0.42646625;0.12712527;0.23603417;0.25586572
0.58614795;0.17598202;0.27895922;0.2498496
0.52702623;0.30799296;0.40055041;0.22879317
0.35985853;0.22488763;0.55198542;0.29000722
0.49154141;0.12712527;0.4792523;0.2990314
0.50333039;0.17598202;0.5663176;0.35937312
0.47969349;0.49379519;0.57707566;0.39859824
0.52702623;0.57865937;0.61292398;0.45890988
0.46790451;0.54436193;0.48997462;0.43177716
0.43241969;0.49868087;0.47210408;0.38048971
0.38508694;0.50845222;0.55555953;0.39255204
0.37164751;0.50845222;0.64877229;0.57053904
0.50333039;0.44977526;0.85664248;0.66102154
0.53292072;0.43511823;0.79570392;0.68514619
0.473799;0.46443228;0.79570392;0.70626278
0.53292072;0.54436193;0.74913328;0.6640296
0.55066313;0.56395349;0.76703957;0.69720852
0.58019452;0.52965605;0.73476536;0.67913007
0.59204244;0.50356654;0.7562815;0.66102154
